PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
AU,14,SALZBURG,13.05,47.9,86/05/13,0.020517,N,0
AU,14,SALZBURG,13.05,47.9,86/05/14,0.010667,0.003848,0.006493
AU,14,SALZBURG,13.05,47.9,86/05/15,0.006965,0.000998,0.002665
AU,14,VIENNA.,16.36,48.21,86/04/29,40.33,,
AU,14,VIENNA.,16.36,48.21,86/04/29,24.161,,
AU,14,VIENNA.,16.36,48.21,86/04/30,11.322,,
AU,14,VIENNA.,16.36,48.21,86/04/30,34.706,,
AU,14,VIENNA.,16.36,48.21,86/04/30,40.33,,
AU,14,VIENNA.,16.36,48.21,86/04/30,52.54,,
AU,14,VIENNA.,16.36,48.21,86/04/30,58.09,,
AU,14,VIENNA.,16.36,48.21,86/04/30,49.21,,
AU,14,VIENNA.,16.36,48.21,86/04/30,44.03,,
AU,14,VIENNA.,16.36,48.21,86/04/30,45.14,,
AU,14,VIENNA.,16.36,48.21,86/04/30,30.229,,
AU,14,VIENNA.,16.36,48.21,86/04/30,20.831,,
AU,14,VIENNA.,16.36,48.21,86/05/01,16.095,,
AU,14,VIENNA.,16.36,48.21,86/05/01,16.502,,
AU,14,VIENNA.,16.36,48.21,86/05/01,19.758,,
AU,14,VIENNA.,16.36,48.21,86/05/01,13.838,,
AU,14,VIENNA.,16.36,48.21,86/05/01,17.131,,
AU,14,VIENNA.,16.36,48.21,86/05/01,8.436,,
AU,14,VIENNA.,16.36,48.21,86/05/01,3.1413,,
AU,14,VIENNA.,16.36,48.21,86/05/01,1.776,,
AU,14,VIENNA.,16.36,48.21,86/05/02,0.9694,,
AU,14,VIENNA.,16.36,48.21,86/05/02,0.9694,,
AU,14,VIENNA.,16.36,48.21,86/05/02,0.0999,,
AU,14,VIENNA.,16.36,48.21,86/05/02,1.1914,,
AU,14,VIENNA.,16.36,48.21,86/05/02,1.2099,,
AU,14,VIENNA.,16.36,48.21,86/05/02,1.665,,
AU,14,VIENNA.,16.36,48.21,86/05/03,1.1655,,
AU,14,VIENNA.,16.36,48.21,86/05/03,9.546,,
AU,14,VIENNA.,16.36,48.21,86/05/04,3.515,,
AU,14,VIENNA.,16.36,48.21,86/05/04,2.9859,,
AU,14,VIENNA.,16.36,48.21,86/05/04,2.2977,,
AU,14,VIENNA.,16.36,48.21,86/05/04,1.739,,
AU,14,VIENNA.,16.36,48.21,86/05/05,0.6734,,
AU,14,VIENNA.,16.36,48.21,86/05/05,1.591,,
AU,14,VIENNA.,16.36,48.21,86/05/06,0.962,,
AU,14,VIENNA.,16.36,48.21,86/05/07,1.998,,
AU,14,VIENNA.,16.36,48.21,86/05/07,3.589,,
AU,14,VIENNA.,16.36,48.21,86/05/08,1.517,,
AU,14,VIENNA.,16.36,48.21,86/05/08,0.2479,,
AU,14,VIENNA.,16.36,48.21,86/05/08,0.0777,,
AU,14,VIENNA.,16.36,48.21,86/05/09,0.05513,,
AU,14,VIENNA.,16.36,48.21,86/05/09,0.06179,,
AU,14,VIENNA.,16.36,48.21,86/05/10,0.03811,,
AU,14,VIENNA.,16.36,48.21,86/05/10,0.05624,,
AU,14,VIENNA.,16.36,48.21,86/05/11,0.03552,,
AU,14,VIENNA.,16.36,48.21,86/05/11,0.04218,,
AU,14,VIENNA.,16.36,48.21,86/05/11,0.04699,,
AU,14,VIENNA.,16.36,48.21,86/05/12,0.02146,,
AU,14,VIENNA.,16.36,48.21,86/05/12,0.03071,,
AU,14,VIENNA.,16.36,48.21,86/05/13,0.02812,,
AU,14,VIENNA.,16.36,48.21,86/05/13,0.03182,,
AU,14,VIENNA.,16.36,48.21,86/05/14,0.0185,,
AU,14,VIENNA.,16.36,48.21,86/05/14,0.02886,,
AU,14,VIENNA.,16.36,48.21,86/05/15,0.00851,,
AU,14,VIENNA.,16.36,48.21,86/05/15,0.017575,,
AU,14,VIENNA.,16.36,48.21,86/05/16,0.006623,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/28,16.7,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/28,18.9,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/28,31,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/28,15,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/28,11.1,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,7.7,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,6,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,4,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,3.1,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,2.5,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,2.41,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,2.23,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,1.7,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,1.31,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,0.56,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,0.294,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,0.31,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,0.224,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,0.179,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/29,4.9,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/30,3.5,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/30,2.55,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/30,1.38,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/30,1.14,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/04/30,0.84,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.41,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.48,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.6,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,1.01,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.79,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.66,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.7,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.76,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/01,0.96,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/02,2.44,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/02,0.86,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/02,1.03,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/02,0.84,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/02,0.53,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/03,0.36,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/03,0.79,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/03,0.94,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/03,1.03,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/04,0.76,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/04,0.47,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/04,0.53,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/04,0.5,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/04,0.44,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/05,0.184,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/05,0.31,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/05,0.239,0.001,<
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/05,0.205,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/06,0.128,0.574,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/06,0.171,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/06,0.18,0.54,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/06,0.162,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/07,0.108,1.637,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/07,0.24,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/07,0.228,1.623,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/08,0.139,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/08,0.135,0.948,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/09,0.081,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/09,0.092,0.27,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/09,0.102,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/10,0.075,0.099,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/10,0.144,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/11,0.039,0.264,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/12,0.038,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/12,0.046,0.383,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/13,0.0169,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/14,0.0067,0.06,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/15,0.0057,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/16,0.0072,0.004,<
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/17,0.0031,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/19,0.00281,0.013,<
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/21,0.0035,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/23,0.00192,0.01,0.005
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/26,0.00249,,
FI,20,KONALA(Helsinki)NW,25,60.13,86/05/30,0.00062,0.017,<
FI,20,NURMIJAERVI,24.7,60.45,86/04/28,0,0.95,1.79
FI,20,NURMIJAERVI,24.7,60.45,86/04/28,0,0.82,1.4
FI,20,NURMIJAERVI,24.7,60.45,86/04/28,0,7.2,11.9
FI,20,NURMIJAERVI,24.7,60.45,86/04/29,0,0.177,0.32
FI,20,NURMIJAERVI,24.7,60.45,86/04/29,0,0.058,0.096
FI,20,NURMIJAERVI,24.7,60.45,86/04/30,0,0.094,0.155
FI,20,NURMIJAERVI,24.7,60.45,86/04/30,0,0.033,0.056
FI,20,NURMIJAERVI,24.7,60.45,86/05/01,0,0.051,0.084
FI,20,NURMIJAERVI,24.7,60.45,86/05/02,0,0.0282,0.049
FI,20,NURMIJAERVI,24.7,60.45,86/05/03,0,0.0077,0.0132
FI,20,NURMIJAERVI,24.7,60.45,86/05/04,0,0.033,0.056
FI,20,NURMIJAERVI,24.7,60.45,86/05/05,0,0.0205,0.035
FI,20,NURMIJAERVI,24.7,60.45,86/05/06,0,0.0054,0.0091
FI,20,NURMIJAERVI,24.7,60.45,86/05/07,0,0.0035,0.0061
FI,20,NURMIJAERVI,24.7,60.45,86/05/08,0,0.0072,0.0126
FI,20,NURMIJAERVI,24.7,60.45,86/05/09,0,0.0097,0.0174
FI,20,NURMIJAERVI,24.7,60.45,86/05/10,0,0.0102,0.0186
FI,20,NURMIJAERVI,24.7,60.45,86/05/11,0,0.0041,0.0075
FI,20,NURMIJAERVI,24.7,60.45,86/05/12,0,0.0029,0.0054
FI,20,NURMIJAERVI,24.7,60.45,86/05/13,0,0.004,0.0075
FI,20,NURMIJAERVI,24.7,60.45,86/05/15,0,0.00049,0.00094
FI,20,NURMIJAERVI,24.7,60.45,86/05/16,0,0.00037,0.0007
FI,20,NURMIJAERVI,24.7,60.45,86/05/19,0,0.00155,0.00272
FI,20,NURMIJAERVI,24.7,60.45,86/05/21,0,0.00114,0.00199
FI,20,NURMIJAERVI,24.7,60.45,86/05/23,0,0.00064,0.00115
FI,20,NURMIJAERVI,24.7,60.45,86/05/26,0,0.00099,0.0018
FI,20,NURMIJAERVI,24.7,60.45,86/05/28,0,0.00087,0.00157
FI,20,NURMIJAERVI,24.7,60.45,86/05/30,0,0.00043,0.00073
NO,21,BERGEN,10.66,59.9,86/04/28,0.0002,0,0
NO,21,BERGEN,10.66,59.9,86/04/29,0.3,0,0.1
NO,21,BERGEN,10.66,59.9,86/04/30,0.004,0,0.001
NO,21,BERGEN,10.66,59.9,86/05/02,0.001,0,0.0002
NO,21,BERGEN,10.66,59.9,86/05/05,0.09,0,0.02
NO,21,BERGEN,10.66,59.9,86/05/07,0.2,0,0.07
NO,21,BERGEN,10.66,59.9,86/05/09,0.07,0,0.015
NO,21,BERGEN,10.66,59.9,86/05/12,0.001,0,0.0007
NO,21,KJELLER,10.66,59.9,86/04/28,0.12,0,0.02
NO,21,KJELLER,10.66,59.9,86/04/29,7,0,3
NO,21,KJELLER,10.66,59.9,86/04/30,0.15,0,0.15
NO,21,KJELLER,10.66,59.9,86/05/01,0,0,0.002
NO,21,KJELLER,10.66,59.9,86/05/01,0.05,0,0
NO,21,KJELLER,10.66,59.9,86/05/02,0.02,0,0.0007
NO,21,KJELLER,10.66,59.9,86/05/05,0.08,0,0.001
NO,21,KJELLER,10.66,59.9,86/05/07,0.2,0,0.015
NO,21,KJELLER,10.66,59.9,86/05/09,0.25,0,0.08
NO,21,KJELLER,10.66,59.9,86/05/12,0.004,0,0.001
NO,21,KJELLER,10.66,59.9,86/05/13,0.003,0,0.0004
NO,21,KJELLER,10.66,59.9,86/05/14,0.002,0,0.0009
NO,21,OSLO,9.8,59.9,86/04/28,0,0,0.13
NO,21,OSLO,9.8,59.9,86/04/29,0,0,1.05
NO,21,OSLO,9.8,59.9,86/04/29,0,0,1.8
NO,21,OSLO,9.8,59.9,86/04/29,0,0,0.45
NO,21,OSLO,9.8,59.9,86/04/29,0,0,0.4
NO,21,OSLO,9.8,59.9,86/04/29,0,0,0.35
NO,21,OSLO,9.8,59.9,86/04/30,0,0,0.065
NO,21,OSLO,9.8,59.9,86/04/30,0,0,0.025
NO,21,OSLO,9.8,59.9,86/04/30,0,0,0.04
NO,21,OSLO,9.8,59.9,86/04/30,0,0,0.0075
NO,21,OSLO,9.8,59.9,86/05/02,0,0,0.0085
NO,21,OSLO,9.8,59.9,86/05/02,0,0,0.003
NO,21,OSLO,9.8,59.9,86/05/04,0,0,0.0008
NO,21,OSLO,9.8,59.9,86/05/04,0,0,0.001
NO,21,OSLO,9.8,59.9,86/05/04,0,0,0.004
NO,21,OSLO,9.8,59.9,86/05/04,0,0,0.0037
NO,21,OSLO,9.8,59.9,86/05/05,0,0,0.0065
NO,21,OSLO,9.8,59.9,86/05/05,0,0,0.01
NO,21,OSLO,9.8,59.9,86/05/05,0,0,0.013
NO,21,OSLO,9.8,59.9,86/05/05,0,0,0.027
NO,21,OSLO,9.8,59.9,86/05/06,0,0,0.016
NO,21,OSLO,9.8,59.9,86/05/06,0,0,0.012
NO,21,OSLO,9.8,59.9,86/05/06,0,0,0.008
NO,21,OSLO,9.8,59.9,86/05/06,0,0,0.02
NO,21,OSLO,9.8,59.9,86/05/07,0,0,0.016
NO,21,OSLO,9.8,59.9,86/05/07,0,0,0.0135
NO,21,OSLO,9.8,59.9,86/05/07,0,0,0.012
NO,21,OSLO,9.8,59.9,86/05/08,0,0,0.04
NO,21,OSLO,9.8,59.9,86/05/08,0,0,0.06
NO,21,OSLO,9.8,59.9,86/05/08,0,0,0.14
NO,21,OSLO,9.8,59.9,86/05/08,0,0,0.13
NO,21,OSLO,9.8,59.9,86/05/09,0,0,0.075
NO,21,OSLO,9.8,59.9,86/05/09,0,0,0.03
NO,21,OSLO,9.8,59.9,86/05/09,0,0,0.012
NO,21,OSLO,9.8,59.9,86/05/09,0,0,0.005
NO,21,OSLO,9.8,59.9,86/05/10,0,0,0.0007
NO,21,OSLO,9.8,59.9,86/05/10,0,0,0.0025
NO,21,OSLO,9.8,59.9,86/05/10,0,0,0.0072
NO,21,OSLO,9.8,59.9,86/05/11,0,0,0.035
NO,21,OSLO,9.8,59.9,86/05/11,0,0,0.007
NO,21,OSLO,9.8,59.9,86/05/12,0,0,0.01
NO,21,OSLO,9.8,59.9,86/05/12,0,0,0.002
NO,21,OSLO,9.8,59.9,86/05/13,0,0,0.0035
NO,21,OSLO,9.8,59.9,86/05/14,0,0,0.0023
NO,21,OSLO,9.8,59.9,86/05/15,0,0,0.0035
NO,21,VAERNES,0,0,86/04/28,7,0,2
NO,21,VAERNES,0,0,86/04/29,9,0,3
NO,21,VAERNES,0,0,86/04/30,5,0,2
NO,21,VAERNES,0,0,86/05/02,0.3,0,0.11
NO,21,VAERNES,0,0,86/05/05,0.08,0,0.0011
NO,21,VAERNES,0,0,86/05/07,0.2,0,0.04
NO,21,VAERNES,0,0,86/05/09,0.1,0,0.025
NO,21,VAERNES,0,0,86/05/12,0.01,0,0.0015
SE,22,GOETEBORG,12,57.75,86/04/29,0.469,0.111,0.202
SE,22,GOETEBORG,12,57.75,86/04/29,0.011,0.00828,0.0148
SE,22,GOETEBORG,12,57.75,86/04/30,0.00397,0.0024,0.00447
SE,22,GOETEBORG,12,57.75,86/05/02,0.000856,0.000519,0.000984
SE,22,GOETEBORG,12,57.75,86/05/03,0.111,0.000173,0.000279
SE,22,GOETEBORG,12,57.75,86/05/04,0.129,0.000396,0.000932
SE,22,GOETEBORG,12,57.75,86/05/04,0.169,0.00183,0.00313
SE,22,GOETEBORG,12,57.75,86/05/05,0.206,0.00757,0.0128
SE,22,GOETEBORG,12,57.75,86/05/06,0.3,0.0078,0.0135
SE,22,GOETEBORG,12,57.75,86/05/07,0.206,0.0125,0.0227
SE,22,GOETEBORG,12,57.75,86/05/09,0.189,0.0525,0.0955
SE,22,GOETEBORG,12,57.75,86/05/10,0.0255,0.00475,0.00847
SE,22,GOETEBORG,12,57.75,86/05/11,0.00329,0.000514,0.000944
SE,22,GOETEBORG,12,57.75,86/05/12,0.0011,0.000205,0.000364
SE,22,GOETEBORG,12,57.75,86/05/13,0.00369,0.00104,0.00181
SE,22,GOETEBORG,12,57.75,86/05/14,0.0021,0.000373,0.000659
SE,22,GOETEBORG,12,57.75,86/05/15,0.00254,0.000362,0.000687
SE,22,GOETEBORG,12,57.75,86/05/16,0.00233,0.000589,0.000977
SE,22,GOETEBORG,12,57.75,86/05/17,0.00113,0.00023,0.000398
SE,22,GOETEBORG,12,57.75,86/05/18,0.00108,0.00033,0.000565
SE,22,GOETEBORG,12,57.75,86/05/19,0.00156,0.000713,0.00125
SE,22,GOETEBORG,12,57.75,86/05/20,0.00109,0.00121,0.00209
SE,22,GOETEBORG,12,57.75,86/05/22,0.00119,0.00099,0.00174
SE,22,GOETEBORG,12,57.75,86/05/23,0.000784,0.000248,0.000444
SE,22,GOETEBORG,12,57.75,86/05/26,0.000731,0.00104,0.00181
SE,22,LJUNGBYHED,13.92,56.82,86/04/28,2.77,0.481,0.885
SE,22,LJUNGBYHED,13.92,56.82,86/04/28,0.0379,0.0162,0.0289
SE,22,LJUNGBYHED,13.92,56.82,86/05/02,0.00197,0.00022,0.000307
SE,22,LJUNGBYHED,13.92,56.82,86/05/03,0.00908,0.000198,0.000384
SE,22,LJUNGBYHED,13.92,56.82,86/05/03,0.255,0.000644,0.0011
SE,22,LJUNGBYHED,13.92,56.82,86/05/04,0.217,0.00713,0.012
SE,22,LJUNGBYHED,13.92,56.82,86/05/05,0.183,0.0127,0.0198
SE,22,LJUNGBYHED,13.92,56.82,86/05/05,0.0886,0.00378,0.0067
SE,22,LJUNGBYHED,13.92,56.82,86/05/05,0.336,0.0122,0.0207
SE,22,LJUNGBYHED,13.92,56.82,86/05/05,0.401,0.00713,0.0119
SE,22,LJUNGBYHED,13.92,56.82,86/05/06,0.234,0.00397,0.00675
SE,22,LJUNGBYHED,13.92,56.82,86/05/06,0.107,0.002,0.00376
SE,22,LJUNGBYHED,13.92,56.82,86/05/06,0.277,0.00599,0.0101
SE,22,LJUNGBYHED,13.92,56.82,86/05/06,0.274,0.00334,0.00572
SE,22,LJUNGBYHED,13.92,56.82,86/05/06,0.267,0.003,0.0054
SE,22,LJUNGBYHED,13.92,56.82,86/05/07,0.122,0.00279,0.00472
SE,22,LJUNGBYHED,13.92,56.82,86/05/07,0.153,0.00691,0.0116
SE,22,LJUNGBYHED,13.92,56.82,86/05/07,0.558,0.0391,0.0715
SE,22,LJUNGBYHED,13.92,56.82,86/05/07,1.71,0.184,0.347
SE,22,LJUNGBYHED,13.92,56.82,86/05/08,1.6,0.28,0.508
SE,22,LJUNGBYHED,13.92,56.82,86/05/08,0.612,0.057,0.105
SE,22,LJUNGBYHED,13.92,56.82,86/05/08,1.06,0.194,0.341
SE,22,LJUNGBYHED,13.92,56.82,86/05/08,0.587,0.105,0.191
SE,22,LJUNGBYHED,13.92,56.82,86/05/08,0.0255,0.00209,0.00374
SE,22,LJUNGBYHED,13.92,56.82,86/05/09,0.0167,0.0015,0.00269
SE,22,LJUNGBYHED,13.92,56.82,86/05/09,0.00827,0.000819,0.00136
SE,22,LJUNGBYHED,13.92,56.82,86/05/09,0.0087,0.000291,0.000499
SE,22,LJUNGBYHED,13.92,56.82,86/05/10,0.00877,0.000187,0.00037
SE,22,LJUNGBYHED,13.92,56.82,86/05/11,0.00653,0.00039,0.000625
SE,22,LJUNGBYHED,13.92,56.82,86/05/11,0.145,0.0303,0.0566
SE,22,LJUNGBYHED,13.92,56.82,86/05/12,0.00127,0.00011,0.000195
SE,22,LJUNGBYHED,13.92,56.82,86/05/13,0.00352,0.000407,0.000624
SE,22,LJUNGBYHED,13.92,56.82,86/05/14,0.00466,0.000473,0.000861
SE,22,LJUNGBYHED,13.92,56.82,86/05/15,0.00457,0.000473,0.000842
SE,22,LJUNGBYHED,13.92,56.82,86/05/15,0.0042,0.000398,0.000708
SE,22,LJUNGBYHED,13.92,56.82,86/05/16,0.002,0.00056,0.000973
SE,22,LJUNGBYHED,13.92,56.82,86/05/17,0.00118,0.000105,0.000173
SE,22,LJUNGBYHED,13.92,56.82,86/05/18,0.00158,0.000316,0.000542
SE,22,LJUNGBYHED,13.92,56.82,86/05/19,0.00205,0.000771,0.00137
SE,22,LJUNGBYHED,13.92,56.82,86/05/20,0.00167,0.00113,0.00193
SE,22,LJUNGBYHED,13.92,56.82,86/05/21,0.00199,0.00155,0.00277
SE,22,LJUNGBYHED,13.92,56.82,86/05/22,0.00169,0.000763,0.00137
SE,22,LJUNGBYHED,13.92,56.82,86/05/23,0.00209,0.000986,0.00174
SE,22,LJUNGBYHED,13.92,56.82,86/05/24,0.00225,0.00136,0.00242
SE,22,LJUNGBYHED,13.92,56.82,86/05/25,0.00103,0.00107,0.00188
SE,22,LJUNGBYHED,13.92,56.82,86/05/26,0.000804,0.00078,0.0014
SE,22,LJUNGBYHED,13.92,56.82,86/05/26,0.00197,0.00102,0.00181
SE,22,OESTERSUND,14.67,63.17,86/04/28,0.000925,0.000112,0
SE,22,OESTERSUND,14.67,63.17,86/04/28,0,0,0.0002
SE,22,OESTERSUND,14.67,63.17,86/04/30,0.481,0.0112,0.0189
SE,22,OESTERSUND,14.67,63.17,86/05/01,0.418,0.0289,0.0484
SE,22,OESTERSUND,14.67,63.17,86/05/02,0.101,0.000571,0.000928
SE,22,OESTERSUND,14.67,63.17,86/05/03,0.0225,0.000112,0.000215
SE,22,OESTERSUND,14.67,63.17,86/05/03,0.038,0.000216,0.000366
SE,22,OESTERSUND,14.67,63.17,86/05/04,0.0468,0.000165,0.00025
SE,22,OESTERSUND,14.67,63.17,86/05/06,0.071,0.00317,0.00535
SE,22,OESTERSUND,14.67,63.17,86/05/07,0.161,0.04,0.0742
SE,22,OESTERSUND,14.67,63.17,86/05/09,0.178,0.0256,0.0469
SE,22,OESTERSUND,14.67,63.17,86/05/13,0.0653,0.0252,0.0468
SE,22,OESTERSUND,14.67,63.17,86/05/14,0.00256,0.000541,0.000954
SE,22,OESTERSUND,14.67,63.17,86/05/15,0.00279,0.000304,0.000556
SE,22,OESTERSUND,14.67,63.17,86/05/16,0.00998,0.00197,0.00336
SE,22,OESTERSUND,14.67,63.17,86/05/20,0.00112,0.000687,0.00116
SE,22,STOCKHOLM,18.08,59.33,86/04/28,0.621,0.0339,0.0671
SE,22,STOCKHOLM,18.08,59.33,86/04/28,5.06,0.526,0.948
SE,22,STOCKHOLM,18.08,59.33,86/04/28,11.8,0.926,1.62
SE,22,STOCKHOLM,18.08,59.33,86/04/28,11.6,0.935,1.66
SE,22,STOCKHOLM,18.08,59.33,86/04/28,8.72,0.785,1.4
SE,22,STOCKHOLM,18.08,59.33,86/04/29,6.02,0.611,1.06
SE,22,STOCKHOLM,18.08,59.33,86/04/29,2.65,0.233,0.415
SE,22,STOCKHOLM,18.08,59.33,86/04/29,2.83,0.182,0.306
SE,22,STOCKHOLM,18.08,59.33,86/04/29,4.34,0.306,0.532
SE,22,STOCKHOLM,18.08,59.33,86/04/29,4.97,0.419,0.731
SE,22,STOCKHOLM,18.08,59.33,86/04/29,2.93,0.532,0.884
SE,22,STOCKHOLM,18.08,59.33,86/04/29,2.66,0.558,0.93
SE,22,STOCKHOLM,18.08,59.33,86/04/30,0.971,0.0286,0.0463
SE,22,STOCKHOLM,18.08,59.33,86/04/30,1.68,0.0546,0.0916
SE,22,STOCKHOLM,18.08,59.33,86/04/30,2.39,0.152,0.252
SE,22,STOCKHOLM,18.08,59.33,86/04/30,2.28,0.132,0.219
SE,22,STOCKHOLM,18.08,59.33,86/05/01,0.0733,0.00222,0.0033
SE,22,STOCKHOLM,18.08,59.33,86/05/01,0.0933,0.000854,0.00134
SE,22,STOCKHOLM,18.08,59.33,86/05/02,0.0585,0.000807,0.00109
SE,22,STOCKHOLM,18.08,59.33,86/05/02,0.042,0.000491,0.00083
SE,22,STOCKHOLM,18.08,59.33,86/05/03,0.0416,0.000281,0.00054
SE,22,STOCKHOLM,18.08,59.33,86/05/03,0.0632,0.00048,0.0007
SE,22,STOCKHOLM,18.08,59.33,86/05/04,0.0234,0.000218,0.000376
SE,22,STOCKHOLM,18.08,59.33,86/05/05,0.0912,0.0057,0.00924
SE,22,STOCKHOLM,18.08,59.33,86/05/05,0.174,0.014,0.0227
SE,22,STOCKHOLM,18.08,59.33,86/05/06,0.093,0.0053,0.00885
SE,22,STOCKHOLM,18.08,59.33,86/05/06,0.15,0.00346,0.00554
SE,22,STOCKHOLM,18.08,59.33,86/05/07,0.216,0.0029,0.00475
SE,22,STOCKHOLM,18.08,59.33,86/05/07,0.138,0.00477,0.00814
SE,22,STOCKHOLM,18.08,59.33,86/05/08,0.142,0.00692,0.0118
SE,22,STOCKHOLM,18.08,59.33,86/05/08,1.85,0.133,0.229
SE,22,STOCKHOLM,18.08,59.33,86/05/09,1.05,0.14,0.25
SE,22,STOCKHOLM,18.08,59.33,86/05/09,1.34,0.223,0.413
SE,22,STOCKHOLM,18.08,59.33,86/05/09,0.0547,0.00582,0.0104
SE,22,STOCKHOLM,18.08,59.33,86/05/10,0.0156,0.00157,0.00264
SE,22,STOCKHOLM,18.08,59.33,86/05/10,0.0139,0.000365,0.000692
SE,22,STOCKHOLM,18.08,59.33,86/05/11,0.00847,0.00058,0.00102
SE,22,STOCKHOLM,18.08,59.33,86/05/12,0.00969,0.00181,0.0032
SE,22,STOCKHOLM,18.08,59.33,86/05/12,0.00513,0.000654,0.000975
SE,22,STOCKHOLM,18.08,59.33,86/05/13,0.00291,0.000293,0.000409
SE,22,STOCKHOLM,18.08,59.33,86/05/13,0.00526,0.000741,0.00132
SE,22,STOCKHOLM,18.08,59.33,86/05/14,0.00698,0.000956,0.00162
SE,22,STOCKHOLM,18.08,59.33,86/05/15,0.00374,0.000385,0.000637
