,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
347,45496,Sales & Marketing,region_2,,m,other,1,22,5.0,2,0,62.0,1
348,66262,Procurement,region_2,Bachelor's,f,other,2,26,5.0,2,0,68.0,1
349,55425,Technology,region_2,Bachelor's,f,other,1,31,4.0,7,0,80.0,0
350,29543,Finance,region_2,Bachelor's,m,sourcing,4,31,5.0,3,0,60.0,0
351,36547,Analytics,region_25,Bachelor's,m,sourcing,1,32,3.0,6,0,86.0,0
352,11205,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,36,5.0,8,0,48.0,0
353,11205,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,36,5.0,8,0,48.0,0
354,469,Technology,region_2,Bachelor's,f,sourcing,1,57,3.0,19,0,81.0,0
355,44703,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,42,4.0,9,0,51.0,0
356,14847,Sales & Marketing,region_20,Bachelor's,m,other,1,28,3.0,3,0,48.0,0
357,43689,Analytics,region_12,Bachelor's,m,sourcing,2,33,4.0,3,0,86.0,0
358,72157,Analytics,region_2,Bachelor's,m,sourcing,1,41,3.0,3,0,86.0,0
359,74579,Operations,region_2,Below Secondary,m,other,2,26,,1,0,,0
360,51544,Procurement,region_12,Bachelor's,f,other,1,32,5.0,5,1,84.0,1
361,5128,Operations,region_2,,m,other,1,48,3.0,8,0,57.0,0
362,37952,Operations,region_26,Master's & above,m,other,1,41,3.0,7,0,58.0,0
364,74332,Sales & Marketing,region_26,Bachelor's,m,other,1,37,4.0,5,0,54.0,0
365,74332,Sales & Marketing,region_26,Bachelor's,m,other,1,37,4.0,5,0,54.0,0
366,42886,Analytics,region_29,Bachelor's,m,other,1,30,1.0,4,0,84.0,0
367,53988,Finance,region_2,Below Secondary,m,other,1,26,5.0,2,0,60.0,0
368,49775,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,5.0,11,0,42.0,0
369,66965,Operations,region_7,Bachelor's,f,sourcing,1,44,3.0,10,0,60.0,0
370,70197,R&D,region_22,Master's & above,m,other,1,30,4.0,2,0,96.0,1
371,66210,Operations,region_22,Below Secondary,m,other,1,24,3.0,2,0,59.0,0
372,71008,Sales & Marketing,region_27,Bachelor's,m,other,1,40,1.0,10,0,49.0,0
373,52132,Technology,region_11,Master's & above,m,other,1,32,3.0,5,0,80.0,0
374,52132,Technology,region_11,Master's & above,m,other,1,32,3.0,5,0,80.0,0
375,72604,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,5.0,7,0,53.0,0
377,55730,Sales & Marketing,region_26,Bachelor's,m,other,1,45,4.0,15,0,64.0,1
378,55730,Sales & Marketing,region_26,Bachelor's,m,other,1,45,4.0,15,0,64.0,1
379,8284,Sales & Marketing,region_2,Bachelor's,f,other,1,34,5.0,5,0,60.0,1
380,69715,Operations,region_2,,f,other,1,58,4.0,18,0,60.0,0
381,36117,Technology,region_24,Bachelor's,m,sourcing,1,35,3.0,7,0,82.0,0
382,36117,Technology,region_24,Bachelor's,m,sourcing,1,35,3.0,7,0,82.0,0
383,56139,Sales & Marketing,region_16,,m,other,1,24,4.0,2,0,51.0,0
384,15924,Sales & Marketing,region_23,Bachelor's,m,other,1,35,2.0,8,0,48.0,0
385,41776,Technology,region_23,Bachelor's,m,sourcing,1,31,1.0,2,0,81.0,0
386,25949,Operations,region_29,Bachelor's,m,other,1,33,3.0,5,0,60.0,0
387,51509,HR,region_2,Master's & above,f,sourcing,1,44,3.0,14,0,47.0,0
388,36936,Sales & Marketing,region_28,,m,other,1,24,2.0,2,0,52.0,1
389,25572,Procurement,region_2,Bachelor's,m,other,2,34,2.0,10,0,69.0,0
390,11337,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,37,5.0,2,0,54.0,0
392,38318,Procurement,region_19,Bachelor's,m,other,1,32,3.0,8,0,69.0,0
393,38318,Procurement,region_19,Bachelor's,m,other,1,32,3.0,8,0,69.0,0
394,60969,Operations,region_2,Bachelor's,f,other,1,33,5.0,7,0,57.0,0
395,72765,Operations,region_2,,f,sourcing,1,53,3.0,11,0,57.0,0
396,16951,Operations,region_22,Bachelor's,m,sourcing,2,37,5.0,4,0,57.0,0
397,16951,Operations,region_22,Bachelor's,m,sourcing,2,37,5.0,4,0,57.0,0
398,54416,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,2.0,5,0,49.0,0
399,4585,Analytics,region_15,Bachelor's,m,sourcing,1,35,5.0,3,0,81.0,0
400,64140,Technology,region_11,Bachelor's,m,sourcing,1,32,3.0,4,0,80.0,0
401,64140,Technology,region_11,Bachelor's,m,sourcing,1,32,3.0,4,0,80.0,0
402,35746,Operations,region_15,Bachelor's,m,sourcing,1,45,3.0,9,0,,0
403,6587,Procurement,region_13,Bachelor's,m,other,1,29,,1,0,69.0,0
404,1901,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,31,3.0,4,0,53.0,0
405,56849,Technology,region_15,Bachelor's,m,sourcing,2,34,3.0,8,0,80.0,0
406,56233,Analytics,region_22,Bachelor's,f,other,1,24,,1,0,86.0,0
407,15844,Operations,region_3,Master's & above,f,other,1,31,5.0,7,0,59.0,0
408,1497,Sales & Marketing,region_10,Master's & above,f,other,1,37,3.0,6,0,47.0,0
409,11488,Sales & Marketing,region_7,Master's & above,m,other,1,42,3.0,12,0,48.0,0
411,9002,Operations,region_2,Bachelor's,m,sourcing,1,37,5.0,5,0,64.0,0
412,63753,Operations,region_22,Bachelor's,m,other,1,50,3.0,8,0,57.0,0
413,9192,Operations,region_21,Bachelor's,m,other,1,28,,1,0,,0
414,30143,HR,region_2,Master's & above,f,referred,1,57,3.0,13,0,53.0,0
415,30143,HR,region_2,Master's & above,f,referred,1,57,3.0,13,0,53.0,0
416,23360,Sales & Marketing,region_28,Master's & above,m,other,2,42,2.0,10,0,46.0,0
417,23360,Sales & Marketing,region_28,Master's & above,m,other,2,42,2.0,10,0,46.0,0
418,53301,Operations,region_2,Master's & above,m,sourcing,1,34,3.0,8,0,,0
419,29073,Operations,region_2,Bachelor's,f,sourcing,1,34,5.0,8,0,54.0,0
420,36460,Operations,region_13,Bachelor's,m,other,1,29,,1,0,62.0,0
421,36460,Operations,region_13,Bachelor's,m,other,1,29,,1,0,62.0,0
422,3171,Operations,region_4,Master's & above,f,referred,1,32,4.0,7,0,59.0,0
423,55062,Operations,region_7,Bachelor's,f,sourcing,1,27,5.0,2,0,,0
424,64798,Analytics,region_22,Bachelor's,m,other,3,30,,1,0,83.0,0
425,64798,Analytics,region_22,Bachelor's,m,other,3,30,,1,0,83.0,0
426,7908,Technology,region_33,Master's & above,m,other,1,46,3.0,17,0,83.0,0
427,7908,Technology,region_33,Master's & above,m,other,1,46,3.0,17,0,83.0,0
428,70048,Sales & Marketing,region_1,Master's & above,m,other,1,37,3.0,10,0,49.0,1
429,63757,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48,4.0,13,0,52.0,0
430,19046,Technology,region_2,Bachelor's,m,other,1,40,5.0,12,0,84.0,0
431,37427,Technology,region_20,Bachelor's,m,other,1,32,3.0,6,0,73.0,0
432,58138,Sales & Marketing,region_20,Bachelor's,m,other,1,33,1.0,7,0,48.0,0
433,68064,Procurement,region_23,Bachelor's,f,other,1,35,3.0,6,0,66.0,0
434,6711,Sales & Marketing,region_6,,m,sourcing,1,23,3.0,2,0,51.0,0
435,51002,Analytics,region_15,Master's & above,m,other,1,32,3.0,4,0,86.0,0
436,5132,Operations,region_2,Bachelor's,m,sourcing,4,31,3.0,6,0,59.0,0
437,15801,Operations,region_26,Bachelor's,f,other,1,40,4.0,13,0,60.0,0
438,47265,Procurement,region_2,Master's & above,m,other,1,43,2.0,7,0,70.0,0
439,26798,Operations,region_32,Master's & above,m,other,1,38,3.0,6,0,60.0,0
443,75629,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,32,1.0,4,0,50.0,0
444,10452,Analytics,region_2,Bachelor's,m,other,2,26,3.0,2,0,91.0,0
445,37017,Analytics,region_7,Bachelor's,m,sourcing,1,55,3.0,18,0,87.0,0
446,76427,HR,region_22,Master's & above,f,other,1,35,3.0,5,0,50.0,0
447,46925,Operations,region_9,Master's & above,f,other,1,36,4.0,6,0,59.0,0
448,43828,Sales & Marketing,region_30,Bachelor's,m,other,1,29,5.0,4,0,,0
449,58383,Procurement,region_4,Bachelor's,m,other,1,46,3.0,19,0,72.0,0
450,20660,R&D,region_27,Bachelor's,m,sourcing,2,30,3.0,4,0,84.0,0
451,46166,Sales & Marketing,region_2,Bachelor's,m,other,1,51,5.0,19,0,40.0,0
453,67946,Analytics,region_32,,m,other,1,27,3.0,2,0,88.0,0
454,41763,Sales & Marketing,region_26,,m,other,1,43,1.0,4,0,49.0,0
455,41763,Sales & Marketing,region_26,,m,other,1,43,1.0,4,0,49.0,0
456,40628,HR,region_32,Bachelor's,f,other,1,31,3.0,7,0,51.0,0
457,61482,Operations,region_7,Master's & above,f,sourcing,2,38,4.0,9,0,65.0,0
458,63083,Sales & Marketing,region_2,Master's & above,f,other,1,43,1.0,10,0,,0
459,63083,Sales & Marketing,region_2,Master's & above,f,other,1,43,1.0,10,0,,0
463,137,Analytics,region_7,Master's & above,m,other,1,49,4.0,5,0,90.0,0
464,73204,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36,2.0,5,0,48.0,0
465,73753,Procurement,region_10,Master's & above,m,sourcing,1,33,1.0,3,0,71.0,0
466,49737,Sales & Marketing,region_22,Master's & above,m,other,3,52,3.0,25,0,49.0,0
467,49737,Sales & Marketing,region_22,Master's & above,m,other,3,52,3.0,25,0,49.0,0
468,22462,Sales & Marketing,region_32,Bachelor's,f,other,1,29,,1,0,53.0,0
469,36905,Operations,region_7,Bachelor's,m,other,1,37,3.0,11,0,56.0,0
470,16004,Finance,region_22,Below Secondary,m,other,1,25,3.0,3,0,,0
471,10002,HR,region_2,Below Secondary,m,sourcing,1,24,,1,0,52.0,0
472,43176,Technology,region_7,Master's & above,f,referred,1,37,4.0,13,0,79.0,0
473,12538,Operations,region_14,Bachelor's,m,other,1,35,5.0,10,0,59.0,1
474,56140,Technology,region_13,Bachelor's,f,other,1,33,3.0,4,0,76.0,1
475,71196,Procurement,region_2,Bachelor's,f,sourcing,1,33,5.0,9,0,71.0,0
476,57893,Technology,region_2,Bachelor's,f,other,1,59,3.0,28,0,78.0,0
477,5640,Analytics,region_2,Bachelor's,m,sourcing,1,29,,1,0,88.0,0
478,41208,Operations,region_2,Bachelor's,f,other,1,38,2.0,8,0,59.0,0
479,55857,Operations,region_2,Bachelor's,m,sourcing,1,48,4.0,13,0,57.0,0
480,55857,Operations,region_2,Bachelor's,m,sourcing,1,48,4.0,13,0,57.0,0
481,27907,Legal,region_11,Bachelor's,m,other,1,31,3.0,1,0,62.0,0
482,5933,Technology,region_5,Master's & above,f,sourcing,1,32,1.0,5,0,77.0,0
485,48266,Technology,region_7,Master's & above,m,sourcing,2,37,5.0,5,0,77.0,0
486,46639,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,5.0,8,0,46.0,1
487,21523,Sales & Marketing,region_4,Bachelor's,m,other,1,31,3.0,2,0,48.0,0
488,32437,Operations,region_2,Bachelor's,m,sourcing,2,45,3.0,5,1,,0
489,32437,Operations,region_2,Bachelor's,m,sourcing,2,45,3.0,5,1,,0
490,65689,Sales & Marketing,region_2,Bachelor's,m,other,1,57,5.0,6,0,,0
491,73819,Operations,region_15,Master's & above,m,other,2,39,2.0,8,0,59.0,0
492,74019,Procurement,region_2,Master's & above,m,sourcing,1,42,1.0,4,0,70.0,0
493,74019,Procurement,region_2,Master's & above,m,sourcing,1,42,1.0,4,0,70.0,0
494,76698,Operations,region_7,Bachelor's,f,other,1,45,3.0,4,1,65.0,1
495,76698,Operations,region_7,Bachelor's,f,other,1,45,3.0,4,1,65.0,1
496,70387,Operations,region_30,Master's & above,m,sourcing,1,41,3.0,3,0,,0
497,56162,Technology,region_27,Master's & above,f,sourcing,1,41,1.0,11,0,74.0,0
498,26260,Sales & Marketing,region_24,Master's & above,m,sourcing,1,34,1.0,7,0,50.0,0
500,34074,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,5.0,7,0,51.0,0
501,38934,Operations,region_22,Master's & above,f,sourcing,1,48,3.0,15,0,69.0,1
502,39799,Operations,region_15,Bachelor's,m,other,1,34,4.0,3,0,60.0,0
503,40775,Sales & Marketing,region_1,Master's & above,m,other,1,35,5.0,4,0,47.0,0
504,40775,Sales & Marketing,region_1,Master's & above,m,other,1,35,5.0,4,0,47.0,0
505,41928,Analytics,region_1,Master's & above,m,sourcing,1,35,5.0,4,0,84.0,0
506,31364,Technology,region_15,Bachelor's,f,sourcing,2,26,3.0,2,0,79.0,0
507,25351,Sales & Marketing,region_14,Master's & above,m,sourcing,1,45,3.0,17,0,49.0,0
508,72690,Sales & Marketing,region_9,Master's & above,f,sourcing,1,31,3.0,1,0,54.0,0
510,10167,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,46,1.0,5,0,50.0,0
511,10167,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,46,1.0,5,0,50.0,0
512,43399,Operations,region_2,Bachelor's,f,other,1,60,5.0,4,0,56.0,0
513,72916,Operations,region_27,Bachelor's,m,other,1,44,5.0,11,0,55.0,0
514,19440,Technology,region_22,Master's & above,m,sourcing,3,35,3.0,3,0,86.0,0
515,55444,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,33,2.0,6,0,52.0,0
516,10360,Operations,region_6,Bachelor's,m,sourcing,1,38,4.0,8,0,55.0,0
517,66637,Technology,region_22,Master's & above,m,sourcing,1,39,3.0,5,0,80.0,0
518,63026,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3.0,2,0,50.0,0
519,53981,Operations,region_5,Bachelor's,m,sourcing,1,31,,1,0,65.0,0
520,66248,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,57,4.0,3,0,50.0,0
521,73279,Sales & Marketing,region_2,Bachelor's,f,other,1,34,1.0,7,0,50.0,0
522,57365,Operations,region_2,Bachelor's,m,other,1,38,3.0,4,0,66.0,0
523,36691,Sales & Marketing,region_14,,m,other,1,24,,1,0,55.0,0
524,31987,Procurement,region_17,Master's & above,m,other,1,45,3.0,16,0,87.0,1
525,73265,Sales & Marketing,region_1,Master's & above,m,other,1,40,1.0,11,0,53.0,0
530,12930,Finance,region_2,Bachelor's,f,other,1,39,4.0,11,0,59.0,0
531,70371,Analytics,region_13,Bachelor's,m,sourcing,1,32,3.0,7,0,80.0,0
532,32774,Operations,region_2,Master's & above,m,other,2,57,4.0,7,0,58.0,0
533,78119,Procurement,region_11,Bachelor's,f,other,1,36,3.0,4,0,72.0,0
534,50338,Sales & Marketing,region_2,Bachelor's,m,other,1,34,1.0,5,0,46.0,0
535,64630,HR,region_22,Master's & above,f,other,1,33,5.0,7,0,50.0,0
536,1830,Technology,region_2,Master's & above,m,sourcing,1,39,2.0,4,0,81.0,0
537,60743,Finance,region_15,Bachelor's,f,sourcing,2,32,4.0,8,0,59.0,0
538,77734,Technology,region_2,Bachelor's,m,referred,1,31,3.0,6,0,77.0,0
539,51440,Sales & Marketing,region_22,Bachelor's,m,other,1,31,1.0,7,0,52.0,0
540,58579,Procurement,region_22,Bachelor's,f,other,1,25,3.0,3,0,68.0,0
541,38123,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,43,5.0,4,0,50.0,0
542,57033,Operations,region_2,Bachelor's,m,sourcing,1,25,,1,0,65.0,0
543,42513,Procurement,region_2,Master's & above,f,other,1,50,1.0,16,0,68.0,0
544,29146,Operations,region_22,Master's & above,m,other,3,32,3.0,4,0,64.0,1
545,29146,Operations,region_22,Master's & above,m,other,3,32,3.0,4,0,64.0,1
546,72935,Finance,region_32,Bachelor's,m,sourcing,1,28,3.0,2,0,59.0,0
548,6181,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,5.0,5,0,49.0,0
549,9025,Operations,region_16,Bachelor's,m,other,1,30,5.0,4,0,55.0,0
550,9025,Operations,region_16,Bachelor's,m,other,1,30,5.0,4,0,55.0,0
551,65024,Operations,region_7,Master's & above,f,sourcing,1,33,5.0,6,0,74.0,1
552,61874,Procurement,region_7,Master's & above,m,sourcing,2,46,4.0,19,0,70.0,0
553,30900,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,35,4.0,10,0,50.0,1
554,30900,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,35,4.0,10,0,50.0,1
556,805,Operations,region_22,Bachelor's,m,sourcing,1,30,4.0,4,0,59.0,0
557,10468,Procurement,region_7,Bachelor's,m,sourcing,2,33,5.0,4,0,71.0,0
558,54127,Sales & Marketing,region_13,Bachelor's,m,other,1,28,4.0,5,0,52.0,0
559,63027,Technology,region_24,Master's & above,m,other,1,38,3.0,8,0,84.0,0
562,6788,Sales & Marketing,region_2,,f,other,2,40,,1,0,51.0,0
563,51318,Procurement,region_31,Bachelor's,f,sourcing,2,30,3.0,5,0,73.0,0
564,30551,Operations,region_12,Bachelor's,f,sourcing,1,29,2.0,7,0,60.0,0
565,74141,R&D,region_26,Bachelor's,m,sourcing,1,30,3.0,3,0,83.0,0
567,10389,Operations,region_7,Bachelor's,m,other,3,40,3.0,11,0,60.0,0
568,15369,Analytics,region_22,,f,other,1,29,4.0,5,0,86.0,0
569,41337,HR,region_2,Master's & above,f,sourcing,1,53,4.0,25,0,47.0,0
570,633,Sales & Marketing,region_17,Bachelor's,f,sourcing,1,26,3.0,2,0,49.0,0
571,30155,Analytics,region_32,Bachelor's,m,other,2,28,,1,0,82.0,0
572,59337,Analytics,region_22,Master's & above,m,sourcing,1,26,,1,0,84.0,0
573,3968,Procurement,region_10,Bachelor's,m,other,1,28,3.0,4,0,65.0,0
575,1588,Operations,region_15,Master's & above,m,other,1,59,4.0,4,0,56.0,0
576,573,R&D,region_22,Bachelor's,f,other,1,29,,1,0,86.0,0
577,24750,Technology,region_14,Bachelor's,m,sourcing,1,31,3.0,4,0,83.0,0
578,9098,Procurement,region_7,Bachelor's,f,other,1,26,3.0,2,0,69.0,0
579,41768,Operations,region_19,Master's & above,f,sourcing,1,37,3.0,10,0,62.0,0
580,43660,Operations,region_8,Bachelor's,f,sourcing,1,25,3.0,1,0,62.0,0
581,8027,Technology,region_31,Bachelor's,m,other,1,27,2.0,3,0,78.0,0
584,58988,Procurement,region_23,Master's & above,m,other,2,35,5.0,6,0,91.0,1
585,54550,Technology,region_8,Bachelor's,f,other,1,28,,1,0,81.0,0
586,31552,Sales & Marketing,region_21,Bachelor's,m,other,1,30,,1,0,50.0,0
588,73203,Technology,region_28,Master's & above,m,sourcing,2,35,1.0,9,0,80.0,0
589,60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1.0,5,0,54.0,0
590,60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1.0,5,0,54.0,0
591,6731,R&D,region_29,Bachelor's,m,sourcing,1,30,5.0,1,0,96.0,1
592,39725,Technology,region_2,Bachelor's,m,other,1,45,4.0,3,0,83.0,0
593,70021,Procurement,region_23,Master's & above,m,other,1,36,3.0,7,0,71.0,0
594,22958,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,37,3.0,4,0,50.0,0
595,21955,Procurement,region_2,Bachelor's,f,sourcing,2,39,3.0,4,0,73.0,0
596,72984,Operations,region_19,Bachelor's,m,other,1,37,5.0,6,0,59.0,0
597,63667,Procurement,region_26,Bachelor's,m,other,1,28,,1,0,82.0,1
598,4147,Procurement,region_22,Master's & above,m,sourcing,1,40,3.0,12,0,70.0,0
599,28714,Sales & Marketing,region_3,Bachelor's,m,other,1,30,5.0,3,0,52.0,0
600,51959,Operations,region_31,Master's & above,m,other,1,36,4.0,7,0,56.0,0
601,68716,Sales & Marketing,region_15,Bachelor's,f,other,1,27,2.0,4,0,57.0,0
602,30802,Operations,region_11,Bachelor's,f,other,1,29,1.0,4,0,57.0,0
603,34542,Technology,region_2,Bachelor's,f,sourcing,7,31,3.0,5,0,82.0,0
604,32970,Procurement,region_22,Master's & above,m,other,1,36,4.0,7,0,67.0,0
605,10936,Operations,region_12,Bachelor's,m,other,1,30,4.0,4,0,57.0,0
606,20326,Analytics,region_28,Master's & above,m,other,2,32,3.0,6,0,86.0,0
607,38445,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,5.0,2,0,50.0,0
608,38445,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,5.0,2,0,50.0,0
609,18621,Sales & Marketing,region_2,Bachelor's,f,other,1,29,,1,0,,0
610,10345,Sales & Marketing,region_22,Master's & above,m,other,2,38,1.0,8,0,47.0,0
612,333,Finance,region_22,Master's & above,m,other,1,32,3.0,8,0,58.0,0
613,28850,Technology,region_14,Master's & above,f,sourcing,1,36,3.0,5,0,83.0,0
614,61888,Operations,region_15,Bachelor's,m,sourcing,2,30,5.0,5,0,57.0,0
615,30928,Finance,region_26,Bachelor's,f,sourcing,1,26,3.0,5,0,56.0,0
616,21230,R&D,region_7,Bachelor's,m,sourcing,2,32,5.0,3,0,83.0,1
617,22445,Sales & Marketing,region_30,Bachelor's,m,other,2,26,3.0,3,0,50.0,0
618,57206,Analytics,region_28,Bachelor's,m,sourcing,1,30,4.0,2,0,83.0,0
619,57587,Sales & Marketing,region_6,Bachelor's,f,other,1,28,1.0,2,0,50.0,0
620,29950,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,40,3.0,18,0,55.0,1
621,1825,Legal,region_2,Bachelor's,m,other,1,33,1.0,6,0,66.0,0
622,5272,Operations,region_2,Below Secondary,f,sourcing,1,24,,1,0,73.0,1
623,49389,Legal,region_27,Below Secondary,m,other,1,27,,1,0,59.0,0
624,66875,Operations,region_29,Bachelor's,m,sourcing,1,30,4.0,2,0,,0
625,51071,Sales & Marketing,region_4,Master's & above,f,sourcing,1,37,3.0,9,0,44.0,0
626,62499,Operations,region_2,,f,other,1,33,3.0,9,0,58.0,0
627,4566,Analytics,region_2,Bachelor's,m,other,2,31,3.0,2,0,84.0,0
628,77674,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,43,3.0,3,0,48.0,0
629,70679,Sales & Marketing,region_2,Master's & above,f,other,1,39,1.0,10,0,52.0,1
630,20516,Sales & Marketing,region_2,,m,other,1,24,3.0,2,1,81.0,1
631,45145,Procurement,region_4,Master's & above,m,other,1,41,2.0,12,0,71.0,0
632,45721,R&D,region_4,Master's & above,m,other,1,35,5.0,4,0,85.0,0
633,45721,R&D,region_4,Master's & above,m,other,1,35,5.0,4,0,85.0,0
634,52241,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,24,,1,0,49.0,0
635,23337,Sales & Marketing,region_1,Master's & above,m,sourcing,3,33,2.0,7,0,53.0,0
636,8386,Sales & Marketing,region_17,Master's & above,m,other,1,35,3.0,3,0,47.0,0
637,70491,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,2.0,8,1,50.0,0
638,23241,Procurement,region_15,Bachelor's,m,other,1,29,3.0,2,0,68.0,0
639,54003,Sales & Marketing,region_6,Bachelor's,m,other,1,28,5.0,2,0,50.0,0
642,35222,Technology,region_2,Bachelor's,m,other,1,31,3.0,3,0,79.0,0
643,47183,Sales & Marketing,region_1,Bachelor's,m,other,1,26,1.0,3,0,50.0,0
644,22660,Sales & Marketing,region_27,,m,sourcing,2,24,,1,0,47.0,0
645,11943,Technology,region_27,Bachelor's,f,referred,1,30,,1,0,76.0,0
646,57744,Operations,region_8,Master's & above,f,sourcing,1,38,3.0,2,0,,0
647,29142,Sales & Marketing,region_31,,m,sourcing,1,27,5.0,3,0,49.0,0
648,15620,Technology,region_2,Master's & above,f,other,1,49,1.0,24,0,77.0,0
649,15620,Technology,region_2,Master's & above,f,other,1,49,1.0,24,0,77.0,0
650,44301,Technology,region_11,Bachelor's,f,other,1,32,,1,0,80.0,0
651,24875,Operations,region_34,Bachelor's,m,other,1,26,,1,0,65.0,0
652,61614,Sales & Marketing,region_2,Bachelor's,f,other,1,35,5.0,7,0,48.0,0
653,73393,Finance,region_2,Bachelor's,f,other,2,46,3.0,3,0,59.0,0
654,27459,Procurement,region_22,Master's & above,m,other,1,34,2.0,6,0,69.0,0
655,27533,Finance,region_22,Bachelor's,f,sourcing,2,30,1.0,3,0,59.0,0
656,47584,Procurement,region_2,,f,sourcing,1,53,1.0,11,0,67.0,0
657,75636,Sales & Marketing,region_4,Master's & above,m,sourcing,1,49,3.0,17,0,48.0,0
658,75636,Sales & Marketing,region_4,Master's & above,m,sourcing,1,49,3.0,17,0,48.0,0
659,18390,Procurement,region_27,Master's & above,f,other,1,35,3.0,5,0,68.0,0
662,10122,Sales & Marketing,region_30,Bachelor's,m,other,7,26,2.0,5,0,46.0,0
663,20927,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,29,,1,0,47.0,0
664,60018,Operations,region_7,Master's & above,f,other,1,37,3.0,4,0,58.0,0
665,68791,Analytics,region_27,Bachelor's,m,other,2,25,4.0,2,0,80.0,0
666,25354,Sales & Marketing,region_2,Bachelor's,m,other,1,47,4.0,16,0,48.0,1
667,3491,Analytics,region_12,Bachelor's,m,sourcing,1,28,2.0,5,0,85.0,0
668,74687,Sales & Marketing,region_14,Bachelor's,m,other,1,32,5.0,10,0,48.0,0
669,50049,Procurement,region_19,Bachelor's,m,other,1,34,3.0,4,0,71.0,0
670,30088,Operations,region_2,,m,sourcing,1,36,4.0,3,0,59.0,0
672,35436,Procurement,region_24,Master's & above,m,sourcing,2,32,2.0,5,0,72.0,0
673,72109,Sales & Marketing,region_8,Bachelor's,m,other,1,29,4.0,3,0,52.0,0
674,24397,Operations,region_22,Bachelor's,m,other,1,32,4.0,4,1,57.0,1
675,44154,Sales & Marketing,region_22,Bachelor's,m,other,5,27,3.0,2,0,52.0,0
676,60571,Sales & Marketing,region_13,Bachelor's,m,other,1,34,5.0,4,0,51.0,0
677,59722,Sales & Marketing,region_16,Master's & above,f,other,1,36,3.0,8,0,48.0,0
679,9072,Sales & Marketing,region_14,Master's & above,m,other,1,33,4.0,3,0,94.0,1
680,14939,Sales & Marketing,region_27,Master's & above,m,other,1,47,1.0,3,0,,0
681,13888,Sales & Marketing,region_11,Bachelor's,m,other,1,42,3.0,2,0,48.0,0
