,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
8044,3704,Analytics,region_22,Bachelor's,f,sourcing,1,26,5.0,2,0,82.0,0
14730,69312,R&D,region_26,Bachelor's,m,other,1,33,3.0,4,0,84.0,1
15878,13209,Procurement,region_19,Bachelor's,m,other,1,34,3.0,5,0,70.0,0
21103,40880,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50,5.0,7,0,52.0,0
10412,60816,Operations,region_31,Bachelor's,m,sourcing,1,40,5.0,10,0,62.0,0
43033,67267,HR,region_23,Bachelor's,m,other,1,29,3.0,7,0,49.0,0
14712,56230,Operations,region_7,Below Secondary,f,other,2,25,5.0,4,0,60.0,0
33366,38481,Analytics,region_2,,m,sourcing,1,24,2.0,2,0,86.0,0
52865,38384,Operations,region_15,Master's & above,m,other,2,36,3.0,7,0,60.0,0
52109,15022,Sales & Marketing,region_7,Master's & above,m,other,1,45,3.0,16,0,53.0,1
46194,46529,Sales & Marketing,region_7,Master's & above,m,sourcing,1,43,1.0,2,0,50.0,0
45118,77403,Legal,region_2,Master's & above,f,other,1,56,5.0,14,0,56.0,0
22772,27630,Sales & Marketing,region_15,Bachelor's,m,other,1,43,5.0,2,0,52.0,0
29388,53662,Analytics,region_12,Bachelor's,m,sourcing,1,33,3.0,4,0,80.0,0
17271,61678,Analytics,region_2,Bachelor's,m,sourcing,2,44,3.0,10,0,85.0,0
22573,21353,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,40,1.0,13,0,47.0,0
26263,33857,Procurement,region_7,Bachelor's,m,other,1,42,4.0,4,0,72.0,1
3878,76636,Operations,region_2,Bachelor's,f,other,1,31,,1,0,56.0,0
21727,13810,Operations,region_19,Bachelor's,m,other,1,41,5.0,7,0,63.0,0
45385,64663,Analytics,region_21,Bachelor's,f,other,1,28,,1,0,87.0,0
33336,40217,R&D,region_2,Master's & above,m,sourcing,1,35,5.0,7,0,84.0,0
32309,19939,Technology,region_21,Bachelor's,m,other,1,37,3.0,11,0,78.0,0
44599,62702,Sales & Marketing,region_1,Bachelor's,m,other,1,31,2.0,4,0,47.0,0
31260,66220,HR,region_7,Master's & above,m,sourcing,1,33,2.0,6,0,48.0,0
6535,72820,Sales & Marketing,region_7,,m,other,1,28,3.0,4,0,46.0,0
38795,45713,R&D,region_11,Bachelor's,m,other,1,37,5.0,3,0,80.0,0
48548,55663,Operations,region_15,Bachelor's,m,other,2,39,2.0,8,0,60.0,0
28062,54999,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,27,,1,0,49.0,0
5854,75170,Analytics,region_2,Bachelor's,m,other,1,44,2.0,3,0,81.0,0
4280,61274,HR,region_28,Bachelor's,m,other,1,34,2.0,5,0,48.0,0
50189,13163,Operations,region_22,Bachelor's,m,other,1,47,3.0,5,0,70.0,1
36565,59035,Sales & Marketing,region_26,Master's & above,m,sourcing,1,46,3.0,5,0,52.0,0
40299,50381,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,27,1.0,4,0,51.0,0
1678,62360,Sales & Marketing,region_2,Bachelor's,m,other,1,31,3.0,4,0,48.0,0
8656,78225,Sales & Marketing,region_2,Master's & above,m,other,2,30,,1,0,,0
22454,77962,Operations,region_15,Bachelor's,m,sourcing,2,35,5.0,4,0,59.0,0
50363,56243,Procurement,region_22,Master's & above,f,other,1,34,4.0,9,0,71.0,0
15295,39512,Technology,region_31,Bachelor's,m,other,2,33,3.0,4,0,82.0,0
2959,899,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,3.0,4,0,54.0,0
47764,40829,Analytics,region_29,Master's & above,m,sourcing,1,34,4.0,2,0,84.0,0
44405,72235,Technology,region_5,Master's & above,f,other,1,36,4.0,2,0,80.0,0
30463,19052,Procurement,region_30,Bachelor's,f,sourcing,1,31,5.0,5,0,74.0,0
35962,67921,R&D,region_13,Master's & above,m,other,1,38,5.0,4,0,86.0,0
40601,9986,Procurement,region_2,Bachelor's,f,other,1,38,2.0,4,0,68.0,0
10754,13116,Operations,region_19,Bachelor's,m,other,1,44,3.0,6,0,63.0,0
35764,3181,Analytics,region_32,Bachelor's,m,other,1,27,4.0,2,0,80.0,0
40586,77077,Procurement,region_2,Bachelor's,f,other,2,31,3.0,5,0,71.0,0
18040,63105,Technology,region_7,Bachelor's,m,referred,1,26,2.0,2,0,77.0,1
34358,75984,Operations,region_31,Bachelor's,f,other,1,31,5.0,5,0,58.0,0
44529,52497,Operations,region_12,Bachelor's,f,sourcing,1,29,5.0,3,0,,0
43136,16780,Procurement,region_17,Bachelor's,m,other,1,25,3.0,4,0,69.0,0
41770,18515,Technology,region_26,Bachelor's,f,other,1,40,4.0,12,0,79.0,0
54568,64590,Analytics,region_31,Master's & above,m,other,1,35,5.0,3,0,79.0,0
16578,67522,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,5.0,7,0,53.0,0
12482,42217,Operations,region_2,Bachelor's,f,sourcing,1,55,3.0,15,0,64.0,0
18621,48922,Operations,region_11,Bachelor's,m,sourcing,1,27,5.0,2,0,65.0,0
32194,39274,Technology,region_7,Bachelor's,m,other,1,26,4.0,2,0,79.0,0
42956,58003,Procurement,region_27,Bachelor's,m,other,1,29,3.0,5,0,70.0,0
31524,36946,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,31,3.0,6,0,52.0,0
32528,9722,Operations,region_16,Master's & above,f,other,2,39,4.0,9,0,53.0,0
22715,42070,Operations,region_23,Master's & above,m,other,1,36,3.0,10,0,57.0,1
39679,2980,Analytics,region_22,Master's & above,f,other,1,32,2.0,2,0,88.0,0
53657,5561,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,40,3.0,10,0,49.0,0
38958,29212,Procurement,region_23,Master's & above,f,sourcing,1,35,5.0,10,0,70.0,0
9970,71232,Analytics,region_22,Bachelor's,m,referred,1,27,3.0,4,0,80.0,0
29043,19032,Finance,region_2,Bachelor's,m,other,1,47,4.0,9,0,67.0,0
46255,19900,Procurement,region_2,Bachelor's,m,sourcing,1,29,1.0,7,0,64.0,0
31067,1952,Procurement,region_11,Bachelor's,m,sourcing,1,43,4.0,7,0,73.0,0
42383,46445,Operations,region_16,Bachelor's,f,sourcing,1,30,5.0,4,0,,0
13775,34309,Operations,region_15,Bachelor's,m,sourcing,1,36,4.0,5,0,54.0,0
9709,45249,Analytics,region_29,Bachelor's,m,sourcing,2,31,2.0,5,0,83.0,0
41855,77444,Analytics,region_29,Bachelor's,m,other,1,27,3.0,4,0,86.0,0
41329,12645,Legal,region_22,Bachelor's,m,sourcing,1,30,3.0,5,0,58.0,0
13387,22767,HR,region_10,Master's & above,m,other,1,31,5.0,7,0,51.0,1
45748,5773,Procurement,region_2,Master's & above,f,sourcing,1,55,5.0,21,0,67.0,0
41729,35186,Analytics,region_22,Bachelor's,m,other,1,27,5.0,3,0,83.0,1
17219,9666,Sales & Marketing,region_2,Master's & above,m,sourcing,2,37,1.0,7,0,46.0,0
15786,64640,Operations,region_2,Master's & above,m,other,2,47,4.0,3,0,56.0,0
1428,32140,Sales & Marketing,region_3,Bachelor's,m,other,1,34,4.0,9,0,46.0,1
27412,30593,Operations,region_15,Bachelor's,m,sourcing,1,43,4.0,13,0,64.0,0
14849,53029,HR,region_2,Master's & above,m,sourcing,1,42,4.0,12,0,46.0,0
45144,71282,Operations,region_6,Bachelor's,f,sourcing,1,25,3.0,3,0,60.0,0
12910,73600,Sales & Marketing,region_4,Bachelor's,m,other,1,54,5.0,13,0,54.0,0
44118,13358,Analytics,region_15,Bachelor's,m,other,1,26,3.0,3,0,82.0,0
9218,75007,Sales & Marketing,region_19,Master's & above,m,sourcing,2,35,1.0,5,0,50.0,0
7160,45184,Sales & Marketing,region_2,,m,other,1,24,3.0,2,0,50.0,0
9515,33849,Sales & Marketing,region_15,Bachelor's,m,sourcing,5,27,1.0,6,0,52.0,0
30813,49935,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,37,1.0,9,0,47.0,0
45876,20241,Sales & Marketing,region_10,Master's & above,m,other,1,35,5.0,6,0,47.0,1
11190,1137,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,28,5.0,6,0,50.0,0
19438,76573,Procurement,region_2,Bachelor's,f,other,1,40,5.0,5,0,69.0,0
24336,65065,Procurement,region_8,Master's & above,f,sourcing,1,44,3.0,3,0,74.0,1
37811,63675,Operations,region_14,Bachelor's,f,sourcing,1,30,2.0,6,0,56.0,0
36606,59286,Technology,region_2,Bachelor's,m,referred,2,31,3.0,2,0,82.0,0
378,59616,Procurement,region_4,Master's & above,m,other,1,40,3.0,6,0,72.0,0
50240,53254,Operations,region_20,Master's & above,m,sourcing,1,38,5.0,3,0,62.0,0
26195,50364,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50,1.0,5,0,52.0,0
420,33789,Technology,region_7,Bachelor's,m,sourcing,3,29,3.0,4,0,81.0,0
50668,63525,Operations,region_2,Bachelor's,m,sourcing,1,43,4.0,14,0,57.0,0
44047,48870,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,31,5.0,5,0,48.0,0
14133,21598,Finance,region_6,Bachelor's,f,other,1,27,,1,0,,0
34234,45393,Operations,region_15,Master's & above,f,sourcing,1,33,4.0,9,0,64.0,0
24171,15947,Sales & Marketing,region_16,Bachelor's,m,other,2,26,4.0,4,0,43.0,0
2698,44052,HR,region_10,Master's & above,f,other,1,33,5.0,8,0,51.0,0
35625,74629,Technology,region_13,Master's & above,f,sourcing,1,33,4.0,5,0,79.0,0
53591,12745,Operations,region_22,Bachelor's,f,sourcing,2,33,5.0,7,0,60.0,0
17506,712,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,28,4.0,2,0,46.0,0
5095,45698,Sales & Marketing,region_7,Master's & above,m,sourcing,1,48,3.0,18,0,50.0,0
9594,76047,Technology,region_1,Master's & above,f,sourcing,1,40,2.0,10,0,79.0,0
42655,28041,Procurement,region_24,Bachelor's,m,other,1,27,3.0,5,0,66.0,0
40938,37998,Analytics,region_7,Bachelor's,m,other,3,45,5.0,14,0,82.0,0
45432,75449,Operations,region_26,Bachelor's,m,sourcing,2,28,1.0,2,0,60.0,0
15306,47041,HR,region_2,,m,other,1,41,2.0,11,0,,0
37251,1258,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,35,1.0,4,0,55.0,0
29730,19933,Procurement,region_4,Master's & above,m,sourcing,1,50,1.0,16,0,71.0,0
48412,66706,Technology,region_29,Master's & above,f,other,1,31,3.0,3,0,77.0,1
41567,63940,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,29,1.0,2,0,,0
34416,29116,Procurement,region_33,Bachelor's,m,other,1,30,5.0,7,0,78.0,1
6562,40802,Technology,region_2,,f,other,1,35,4.0,3,0,81.0,0
26457,52195,Technology,region_7,Master's & above,m,other,1,43,4.0,15,0,77.0,1
11359,6864,HR,region_2,Below Secondary,m,sourcing,1,20,,1,0,47.0,0
11139,13216,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,4.0,6,0,47.0,0
10587,15996,Operations,region_2,Master's & above,m,other,2,33,3.0,8,0,59.0,0
24520,41038,Operations,region_19,Bachelor's,f,sourcing,1,31,5.0,2,0,63.0,0
18016,14846,Sales & Marketing,region_15,Master's & above,m,sourcing,1,29,4.0,3,0,48.0,0
3637,54533,Procurement,region_2,Bachelor's,f,other,1,46,4.0,17,0,67.0,0
51348,20736,Operations,region_22,Bachelor's,f,other,1,28,,1,0,63.0,0
29211,6494,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,35,3.0,7,0,46.0,0
23541,57885,Operations,region_7,Bachelor's,f,other,1,30,4.0,6,0,54.0,0
10288,31182,Sales & Marketing,region_22,Master's & above,f,sourcing,1,37,2.0,11,0,51.0,0
12904,10502,Finance,region_29,Bachelor's,m,other,1,30,1.0,6,0,,0
45285,15148,Operations,region_15,Bachelor's,m,sourcing,2,41,4.0,7,0,70.0,1
3822,58514,Sales & Marketing,region_1,Master's & above,m,sourcing,1,33,3.0,2,0,51.0,0
31425,11211,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,2.0,4,0,46.0,0
16130,22551,Technology,region_29,Master's & above,m,sourcing,1,40,2.0,7,0,81.0,0
15122,71893,Technology,region_26,Bachelor's,f,other,2,28,2.0,1,0,78.0,0
46247,58543,Finance,region_4,Bachelor's,m,sourcing,1,29,5.0,3,0,60.0,0
19400,28316,Legal,region_2,Master's & above,m,other,1,60,3.0,11,0,57.0,0
9695,48713,Technology,region_2,Master's & above,f,sourcing,4,34,4.0,4,0,80.0,0
33915,5017,Operations,region_2,Bachelor's,f,sourcing,1,38,4.0,9,0,60.0,0
35157,22634,Operations,region_2,Bachelor's,f,sourcing,1,57,4.0,14,0,59.0,0
44713,60331,Procurement,region_26,Bachelor's,f,other,2,26,5.0,2,0,65.0,0
35895,47355,Operations,region_8,Master's & above,m,other,1,38,3.0,8,0,63.0,1
7035,29599,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,29,3.0,3,0,50.0,0
42201,5709,Operations,region_2,Bachelor's,m,other,1,26,3.0,2,0,62.0,0
38700,49382,Technology,region_14,Master's & above,m,other,1,36,3.0,7,0,82.0,0
15240,34448,Sales & Marketing,region_30,Master's & above,m,other,1,40,3.0,3,0,47.0,0
35667,68175,HR,region_25,Bachelor's,f,other,1,27,4.0,3,0,47.0,0
28566,16855,Technology,region_10,Master's & above,m,sourcing,1,35,3.0,10,0,83.0,0
11021,52555,Technology,region_11,Bachelor's,f,sourcing,1,32,3.0,4,0,79.0,0
27657,65722,Sales & Marketing,region_13,Master's & above,f,other,1,35,3.0,8,0,51.0,0
15003,792,Sales & Marketing,region_8,Master's & above,m,sourcing,1,31,5.0,6,0,47.0,0
18814,24212,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,2.0,2,0,53.0,0
205,57228,HR,region_2,Master's & above,m,sourcing,1,44,5.0,6,0,48.0,0
11908,56984,Sales & Marketing,region_26,Bachelor's,m,other,2,28,3.0,3,0,52.0,0
37342,75795,Procurement,region_2,Bachelor's,m,sourcing,2,39,3.0,4,1,70.0,0
23911,1844,Operations,region_32,Bachelor's,m,other,2,37,4.0,7,0,59.0,1
24017,28212,Sales & Marketing,region_2,,m,other,1,33,5.0,5,0,48.0,0
29769,51013,Operations,region_19,Bachelor's,f,other,1,36,1.0,5,0,66.0,0
53885,47760,Procurement,region_2,Master's & above,m,other,1,55,3.0,4,0,68.0,0
3275,62011,Operations,region_22,Bachelor's,f,sourcing,1,24,3.0,2,0,63.0,0
34577,31209,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,34,4.0,5,0,46.0,0
16433,53272,Operations,region_2,Bachelor's,f,sourcing,1,32,3.0,2,0,60.0,0
19019,15836,R&D,region_32,Master's & above,m,other,2,29,1.0,2,0,84.0,0
40158,63311,Procurement,region_15,Bachelor's,f,sourcing,2,29,2.0,5,0,72.0,0
9103,75209,HR,region_1,Bachelor's,f,sourcing,1,29,,1,0,51.0,0
43805,26650,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,31,3.0,5,0,,0
32305,3071,Sales & Marketing,region_2,Bachelor's,m,referred,1,25,5.0,2,0,47.0,0
30537,60846,Operations,region_22,Master's & above,m,sourcing,2,31,5.0,2,0,56.0,0
22349,15091,Operations,region_2,Bachelor's,m,other,1,28,1.0,4,0,66.0,0
12980,6011,Technology,region_7,Master's & above,m,other,2,31,3.0,4,0,76.0,0
51130,36552,Analytics,region_20,Bachelor's,m,sourcing,1,27,,1,0,87.0,0
2726,19955,Sales & Marketing,region_22,Master's & above,m,sourcing,1,41,3.0,11,0,51.0,0
24064,35075,Sales & Marketing,region_2,Master's & above,m,other,1,49,1.0,15,0,63.0,1
18692,53403,Analytics,region_28,Master's & above,m,sourcing,1,33,1.0,8,0,84.0,0
25754,72879,Operations,region_2,Bachelor's,m,referred,1,33,4.0,7,0,54.0,0
18165,16683,Operations,region_15,Bachelor's,f,other,1,36,3.0,10,0,,0
52030,57134,Procurement,region_23,Master's & above,m,sourcing,1,33,1.0,7,0,70.0,0
53453,37801,Sales & Marketing,region_22,Master's & above,m,other,2,36,4.0,9,0,46.0,0
20675,73087,Sales & Marketing,region_27,Bachelor's,m,other,1,26,,1,0,47.0,0
52676,75560,Analytics,region_22,Bachelor's,f,sourcing,2,32,3.0,8,0,85.0,0
49557,20920,Sales & Marketing,region_7,Master's & above,m,other,1,48,5.0,15,0,53.0,0
33165,21300,Technology,region_2,Master's & above,m,other,4,37,3.0,9,0,84.0,0
25599,50793,HR,region_11,Bachelor's,m,other,1,30,4.0,3,0,51.0,0
15106,44432,Technology,region_2,Bachelor's,f,other,1,58,2.0,5,0,76.0,0
5305,4589,R&D,region_22,Bachelor's,m,referred,3,30,2.0,4,0,87.0,0
33345,26324,Technology,region_19,Bachelor's,f,other,1,32,3.0,10,0,84.0,0
31183,49169,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,3.0,5,0,50.0,0
21862,4649,Procurement,region_30,Bachelor's,f,sourcing,1,28,4.0,8,0,66.0,0
52043,35940,Technology,region_7,Bachelor's,m,sourcing,1,30,3.0,5,0,79.0,0
33340,27589,Operations,region_14,Bachelor's,f,sourcing,1,33,5.0,7,0,59.0,0
16480,51895,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3.0,2,0,53.0,0
17974,50876,Finance,region_20,Bachelor's,m,sourcing,2,27,3.0,2,0,,0
40327,72766,Technology,region_2,Bachelor's,m,other,2,60,4.0,29,0,77.0,0
15493,70312,Procurement,region_7,Master's & above,f,sourcing,1,49,3.0,9,0,95.0,1
45095,30045,Sales & Marketing,region_2,Bachelor's,m,referred,1,26,,1,0,53.0,0
38883,3921,HR,region_2,Below Secondary,m,other,1,26,3.0,1,0,53.0,0
38892,34784,Procurement,region_2,Bachelor's,f,sourcing,2,26,3.0,2,0,70.0,0
10067,24249,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,,1,0,48.0,0
50721,60715,Operations,region_22,Bachelor's,f,other,2,29,,1,0,58.0,0
46784,29192,Sales & Marketing,region_22,Bachelor's,m,other,2,34,1.0,9,0,47.0,0
35299,76874,Technology,region_7,Master's & above,f,other,1,35,5.0,4,0,83.0,1
5987,61628,Operations,region_31,Bachelor's,f,sourcing,1,33,3.0,7,0,52.0,0
15553,64197,Technology,region_31,Bachelor's,f,sourcing,3,26,2.0,2,0,81.0,0
7779,36386,Technology,region_2,Bachelor's,m,other,1,43,1.0,6,0,81.0,0
45991,76863,Finance,region_28,Bachelor's,m,sourcing,2,29,4.0,2,0,59.0,0
50132,57009,Sales & Marketing,region_7,Master's & above,m,sourcing,2,37,3.0,3,0,47.0,0
21460,14783,R&D,region_7,Bachelor's,m,other,2,32,5.0,4,0,89.0,0
34225,72788,Operations,region_19,Bachelor's,m,sourcing,1,43,3.0,15,0,56.0,0
26500,55495,R&D,region_13,Master's & above,m,other,1,37,4.0,3,0,82.0,0
34052,49608,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,28,,1,0,53.0,0
49930,73965,Operations,region_4,Bachelor's,m,other,1,32,4.0,4,0,58.0,0
1901,44783,Finance,region_2,Master's & above,m,sourcing,1,32,3.0,3,0,60.0,0
51932,35737,Procurement,region_13,Bachelor's,m,sourcing,1,35,3.0,5,0,70.0,0
36454,52574,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,22,,1,0,50.0,0
44044,47822,Procurement,region_29,Bachelor's,m,other,1,30,3.0,3,0,77.0,0
50668,63525,Operations,region_2,Bachelor's,m,sourcing,1,43,4.0,14,0,57.0,0
36111,16257,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,3.0,5,0,44.0,0
26496,34456,Technology,region_26,Bachelor's,m,sourcing,1,32,3.0,5,0,85.0,0
11806,20340,Sales & Marketing,region_2,Bachelor's,m,other,1,56,5.0,15,0,54.0,0
39422,5410,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36,1.0,10,0,50.0,0
53608,4475,Procurement,region_22,Bachelor's,m,other,1,25,4.0,2,0,73.0,0
54225,28717,Sales & Marketing,region_31,Bachelor's,f,other,1,31,4.0,4,0,49.0,0
25086,38753,Operations,region_26,Bachelor's,f,sourcing,1,28,5.0,6,0,60.0,0
43653,36578,Procurement,region_2,Master's & above,m,other,1,48,2.0,19,0,63.0,1
23588,13495,Procurement,region_2,Master's & above,m,sourcing,1,35,1.0,10,0,70.0,0
37306,49696,Analytics,region_22,Master's & above,m,other,1,37,4.0,4,0,85.0,0
4118,10852,Sales & Marketing,region_3,Bachelor's,m,other,1,36,3.0,9,0,48.0,0
14773,22577,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,30,,1,0,50.0,0
9130,23914,Technology,region_14,Master's & above,m,other,1,39,4.0,5,0,78.0,0
45696,26303,Sales & Marketing,region_27,Bachelor's,m,other,1,32,1.0,2,0,48.0,0
23194,75823,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,25,1.0,3,0,47.0,0
23650,67281,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,54,2.0,13,0,46.0,0
38052,73154,Procurement,region_22,Bachelor's,f,sourcing,3,30,4.0,5,0,73.0,0
31191,13521,Operations,region_15,Master's & above,f,sourcing,2,32,5.0,3,0,58.0,0
5052,48396,Technology,region_7,Bachelor's,f,other,1,36,4.0,8,0,75.0,0
17402,23700,Procurement,region_13,Bachelor's,m,sourcing,1,52,3.0,9,0,68.0,0
38405,26808,Sales & Marketing,region_6,Bachelor's,m,other,1,32,5.0,5,0,51.0,0
28817,16301,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,44,5.0,4,0,51.0,0
7983,77990,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,,1,0,47.0,0
41554,3558,Sales & Marketing,region_2,Master's & above,m,other,2,43,1.0,14,0,47.0,0
26381,25898,Operations,region_31,Bachelor's,m,other,1,27,5.0,4,0,62.0,0
25871,4705,R&D,region_22,Bachelor's,m,other,1,28,3.0,3,0,82.0,0
37019,36351,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,29,2.0,3,0,52.0,0
3585,65584,Operations,region_7,Bachelor's,m,sourcing,2,40,5.0,12,0,56.0,0
54436,2850,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,24,2.0,2,0,48.0,0
729,10067,Sales & Marketing,region_11,Bachelor's,m,other,1,47,4.0,6,0,51.0,0
13278,61240,Sales & Marketing,region_28,Master's & above,m,sourcing,1,32,4.0,4,0,50.0,0
54790,67988,HR,region_2,Bachelor's,f,sourcing,1,48,5.0,4,0,49.0,0
2135,756,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,33,5.0,7,0,50.0,0
18228,2036,Operations,region_11,Bachelor's,f,sourcing,1,37,5.0,6,0,58.0,0
27006,72615,Technology,region_7,Below Secondary,m,other,1,24,4.0,2,0,82.0,0
50014,39366,HR,region_11,Bachelor's,f,other,1,29,,1,0,49.0,0
51622,21892,Procurement,region_7,Master's & above,f,other,1,34,5.0,7,0,69.0,0
50674,18710,Analytics,region_26,,m,other,1,28,3.0,5,0,84.0,0
16684,29235,Operations,region_2,Master's & above,m,other,1,47,4.0,7,0,52.0,0
50352,56302,Operations,region_2,Bachelor's,m,other,1,47,2.0,3,0,59.0,0
40364,4761,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,26,5.0,5,0,52.0,0
6575,32196,R&D,region_13,Bachelor's,m,other,1,29,4.0,3,0,88.0,0
36642,5766,Analytics,region_17,Bachelor's,m,sourcing,1,29,,1,0,83.0,0
53249,64015,Procurement,region_13,Bachelor's,m,sourcing,1,39,1.0,7,0,73.0,0
33981,64214,Analytics,region_2,Bachelor's,m,other,1,46,5.0,3,0,83.0,0
40957,26485,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,32,3.0,6,0,50.0,0
12200,72618,HR,region_20,Bachelor's,f,other,1,31,3.0,2,0,46.0,0
33513,61566,Technology,region_15,Bachelor's,f,other,1,35,2.0,8,0,79.0,0
14079,76073,Analytics,region_2,Master's & above,m,sourcing,1,48,5.0,3,0,85.0,0
7737,49521,Finance,region_26,Bachelor's,m,other,1,38,4.0,5,0,,0
54725,29260,Finance,region_13,Bachelor's,f,other,1,31,3.0,8,0,59.0,0
13037,48048,Sales & Marketing,region_14,,m,other,1,23,1.0,2,0,53.0,0
43850,33356,Finance,region_2,Bachelor's,f,other,1,33,2.0,7,0,60.0,0
8979,35709,Procurement,region_27,Master's & above,m,sourcing,1,40,5.0,8,0,74.0,0
25024,9765,Technology,region_33,Bachelor's,m,sourcing,1,32,3.0,5,0,76.0,0
15565,20371,Sales & Marketing,region_4,Bachelor's,m,other,1,31,5.0,5,0,46.0,0
17668,33782,Procurement,region_27,Master's & above,m,other,1,34,3.0,10,0,68.0,0
47653,23502,Finance,region_2,Master's & above,f,other,1,34,5.0,7,0,56.0,0
43113,44148,Finance,region_20,Bachelor's,m,sourcing,1,31,4.0,4,0,,0
51036,70449,HR,region_26,Master's & above,m,other,1,40,2.0,10,0,50.0,0
5576,26874,Sales & Marketing,region_4,Bachelor's,m,other,1,40,3.0,8,0,44.0,0
35312,15921,Operations,region_22,Bachelor's,f,other,1,24,,1,0,59.0,0
24017,28212,Sales & Marketing,region_2,,m,other,1,33,5.0,5,0,48.0,0
38593,60722,Analytics,region_29,Bachelor's,m,other,1,27,5.0,4,0,85.0,0
19407,42853,Operations,region_22,Master's & above,m,other,2,37,5.0,7,0,,1
6427,1268,Technology,region_28,Bachelor's,m,other,2,28,3.0,5,0,75.0,0
31295,51403,Technology,region_26,Bachelor's,m,other,1,38,2.0,2,0,77.0,0
20474,14271,Procurement,region_20,Bachelor's,m,other,2,26,1.0,3,0,69.0,0
11291,54534,Sales & Marketing,region_9,Bachelor's,m,other,2,28,2.0,4,0,50.0,0
21873,41288,Sales & Marketing,region_28,Bachelor's,m,other,1,30,,1,0,49.0,0
11807,9332,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,31,5.0,4,0,48.0,0
5206,15105,Sales & Marketing,region_22,Master's & above,f,other,1,38,3.0,4,0,47.0,0
47905,13537,Operations,region_11,Bachelor's,m,sourcing,2,33,3.0,7,0,57.0,1
33673,74786,Analytics,region_32,Bachelor's,m,other,2,35,5.0,9,0,87.0,0
33921,65542,Operations,region_2,Master's & above,m,other,2,46,3.0,11,0,62.0,0
