,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,age_viz,age_rank,avg_training_score_viz,rank_avg_training_score
363,6,19,2,1,3,1,32,3,8,0,69,0,31-40,4,61-70,4
364,2,2,2,2,3,1,33,5,7,0,57,0,31-40,4,21-30,2
365,2,2,2,2,2,1,53,3,11,0,57,0,51-60,6,21-30,2
366,2,22,2,1,2,2,37,5,4,0,57,0,31-40,4,21-30,2
367,1,15,2,1,2,1,30,2,5,0,49,0,21-30,3,10-20,1
368,4,15,2,1,2,1,35,5,3,0,81,0,31-40,4,above 80,6
369,3,11,2,1,2,1,32,3,4,0,80,0,31-40,4,71-80,5
370,2,15,2,1,2,1,45,3,9,0,60,0,41-50,5,above 80,6
371,6,13,2,1,3,1,29,3,1,0,69,0,21-30,3,61-70,4
372,1,4,2,1,2,2,31,3,4,0,53,0,31-40,4,21-30,2
373,3,15,2,1,2,2,34,3,8,0,80,0,31-40,4,71-80,5
374,4,22,2,2,3,1,24,3,1,0,86,0,21-30,3,above 80,6
375,2,3,3,2,3,1,31,5,7,0,59,0,31-40,4,21-30,2
376,1,10,3,2,3,1,37,3,6,0,47,0,31-40,4,10-20,1
377,1,7,3,1,3,1,42,3,12,0,48,0,41-50,5,10-20,1
378,6,4,3,1,3,1,40,3,6,0,72,0,31-40,4,71-80,5
379,2,2,2,1,2,1,37,5,5,0,64,0,31-40,4,61-70,4
380,2,22,2,1,3,1,50,3,8,0,57,0,41-50,5,21-30,2
381,2,21,2,1,3,1,28,3,1,0,60,0,21-30,3,above 80,6
382,8,2,3,2,1,1,57,3,13,0,53,0,51-60,6,21-30,2
383,1,28,3,1,3,2,42,2,10,0,46,0,41-50,5,10-20,1
384,2,2,3,1,2,1,34,3,8,0,60,0,31-40,4,above 80,6
385,2,2,2,2,2,1,34,5,8,0,54,0,31-40,4,21-30,2
386,2,13,2,1,3,1,29,3,1,0,62,0,21-30,3,61-70,4
387,2,4,3,2,1,1,32,4,7,0,59,0,31-40,4,21-30,2
388,2,7,2,2,2,1,27,5,2,0,60,0,21-30,3,above 80,6
389,4,22,2,1,3,3,30,3,1,0,83,0,21-30,3,above 80,6
390,3,33,3,1,3,1,46,3,17,0,83,0,41-50,5,above 80,6
391,1,1,3,1,3,1,37,3,10,0,49,1,31-40,4,10-20,1
392,1,2,2,2,2,1,48,4,13,0,52,0,41-50,5,21-30,2
393,3,2,2,1,3,1,40,5,12,0,84,0,31-40,4,above 80,6
394,3,20,2,1,3,1,32,3,6,0,73,0,31-40,4,71-80,5
395,1,20,2,1,3,1,33,1,7,0,48,0,31-40,4,10-20,1
396,6,23,2,2,3,1,35,3,6,0,66,0,31-40,4,61-70,4
397,1,6,2,1,2,1,23,3,2,0,51,0,21-30,3,21-30,2
398,4,15,3,1,3,1,32,3,4,0,86,0,31-40,4,above 80,6
399,2,2,2,1,2,4,31,3,6,0,59,0,31-40,4,21-30,2
400,2,26,2,2,3,1,40,4,13,0,60,0,31-40,4,21-30,2
401,6,2,3,1,3,1,43,2,7,0,70,0,41-50,5,61-70,4
402,2,32,3,1,3,1,38,3,6,0,60,0,31-40,4,21-30,2
403,1,7,2,1,3,1,36,5,8,0,49,0,31-40,4,10-20,1
404,6,7,3,1,3,1,49,5,20,0,65,0,41-50,5,61-70,4
405,1,22,2,2,2,1,32,1,4,0,50,0,31-40,4,10-20,1
406,4,2,2,1,3,2,26,3,2,0,91,0,21-30,3,above 80,6
407,4,7,2,1,2,1,55,3,18,0,87,0,51-60,6,above 80,6
408,8,22,3,2,3,1,35,3,5,0,50,0,31-40,4,10-20,1
409,2,9,3,2,3,1,36,4,6,0,59,0,31-40,4,21-30,2
410,1,30,2,1,3,1,29,5,4,0,60,0,21-30,3,above 80,6
411,6,4,2,1,3,1,46,3,19,0,72,0,41-50,5,71-80,5
412,5,27,2,1,2,2,30,3,4,0,84,0,21-30,3,above 80,6
413,1,2,2,1,3,1,51,5,19,0,40,0,51-60,6,10-20,1
414,1,29,3,1,3,1,37,3,7,0,54,0,31-40,4,21-30,2
415,4,32,2,1,3,1,27,3,2,0,88,0,21-30,3,above 80,6
416,1,26,2,1,3,1,43,1,4,0,49,0,41-50,5,10-20,1
417,8,32,2,2,3,1,31,3,7,0,51,0,31-40,4,21-30,2
418,2,7,3,2,2,2,38,4,9,0,65,0,31-40,4,61-70,4
419,1,2,3,2,3,1,43,1,10,0,60,0,41-50,5,above 80,6
420,3,7,2,1,2,3,29,3,4,0,81,0,21-30,3,above 80,6
421,3,22,3,2,2,1,30,3,2,0,79,0,21-30,3,71-80,5
422,8,2,2,2,3,1,49,5,22,0,50,0,41-50,5,10-20,1
423,4,7,3,1,3,1,49,4,5,0,90,0,41-50,5,above 80,6
424,1,7,3,1,2,1,36,2,5,0,48,0,31-40,4,10-20,1
425,6,10,3,1,2,1,33,1,3,0,71,0,31-40,4,71-80,5
426,1,22,3,1,3,3,52,3,25,0,49,0,51-60,6,10-20,1
427,1,32,2,2,3,1,29,3,1,0,53,0,21-30,3,21-30,2
428,2,7,2,1,3,1,37,3,11,0,56,0,31-40,4,21-30,2
429,7,22,1,1,3,1,25,3,3,0,60,0,21-30,3,above 80,6
430,8,2,1,1,2,1,24,3,1,0,52,0,21-30,3,21-30,2
431,3,7,3,2,1,1,37,4,13,0,79,0,31-40,4,71-80,5
432,2,14,2,1,3,1,35,5,10,0,59,1,31-40,4,21-30,2
433,3,13,2,2,3,1,33,3,4,0,76,1,31-40,4,71-80,5
434,6,2,2,2,2,1,33,5,9,0,71,0,31-40,4,71-80,5
435,3,2,2,2,3,1,59,3,28,0,78,0,51-60,6,71-80,5
436,4,2,2,1,2,1,29,3,1,0,88,0,21-30,3,above 80,6
437,2,2,2,2,3,1,38,2,8,0,59,0,31-40,4,21-30,2
438,2,2,2,1,2,1,48,4,13,0,57,0,41-50,5,21-30,2
439,9,11,2,1,3,1,31,3,1,0,62,0,31-40,4,61-70,4
440,3,5,3,2,2,1,32,1,5,0,77,0,31-40,4,71-80,5
441,6,22,2,1,3,3,24,3,2,0,63,0,21-30,3,61-70,4
442,3,7,3,1,2,2,37,5,5,0,77,0,31-40,4,71-80,5
443,1,7,2,2,2,1,32,5,8,0,46,1,31-40,4,10-20,1
444,1,4,2,1,3,1,31,3,2,0,48,0,31-40,4,10-20,1
445,2,2,2,1,2,2,45,3,5,1,60,0,41-50,5,above 80,6
446,1,2,2,1,3,1,57,5,6,0,60,0,51-60,6,above 80,6
447,2,15,3,1,3,2,39,2,8,0,59,0,31-40,4,21-30,2
448,6,2,3,1,2,1,42,1,4,0,70,0,41-50,5,61-70,4
449,2,7,2,2,3,1,45,3,4,1,65,1,41-50,5,61-70,4
450,2,30,3,1,2,1,41,3,3,0,60,0,41-50,5,above 80,6
451,3,27,3,2,2,1,41,1,11,0,74,0,41-50,5,71-80,5
452,1,24,3,1,2,1,34,1,7,0,50,0,31-40,4,10-20,1
453,1,31,2,1,2,1,47,5,18,0,52,0,41-50,5,21-30,2
454,1,25,3,1,2,1,33,5,7,0,51,0,31-40,4,21-30,2
455,2,22,3,2,2,1,48,3,15,0,69,1,41-50,5,61-70,4
456,2,15,2,1,3,1,34,4,3,0,60,0,31-40,4,21-30,2
457,1,1,3,1,3,1,35,5,4,0,47,0,31-40,4,10-20,1
458,4,1,3,1,2,1,35,5,4,0,84,0,31-40,4,above 80,6
459,3,15,2,2,2,2,26,3,2,0,79,0,21-30,3,71-80,5
460,1,14,3,1,2,1,45,3,17,0,49,0,41-50,5,10-20,1
461,1,9,3,2,2,1,31,3,1,0,54,0,31-40,4,21-30,2
462,1,34,2,1,2,1,30,5,7,0,49,0,21-30,3,10-20,1
463,1,13,2,1,2,1,46,1,5,0,50,0,41-50,5,10-20,1
464,2,2,2,2,3,1,60,5,4,0,56,0,51-60,6,21-30,2
465,2,27,2,1,3,1,44,5,11,0,55,0,41-50,5,21-30,2
466,3,22,3,1,2,3,35,3,3,0,86,0,31-40,4,above 80,6
467,1,22,2,1,2,2,33,2,6,0,52,0,31-40,4,21-30,2
468,2,6,2,1,2,1,38,4,8,0,55,0,31-40,4,21-30,2
469,3,22,3,1,2,1,39,3,5,0,80,0,31-40,4,71-80,5
470,1,26,2,1,3,1,30,3,2,0,50,0,21-30,3,10-20,1
471,2,5,2,1,2,1,31,3,1,0,65,0,31-40,4,61-70,4
472,1,7,2,1,2,1,57,4,3,0,50,0,51-60,6,10-20,1
473,1,2,2,2,3,1,34,1,7,0,50,0,31-40,4,10-20,1
474,2,2,2,1,3,1,38,3,4,0,66,0,31-40,4,61-70,4
475,1,14,2,1,3,1,24,3,1,0,55,0,21-30,3,21-30,2
476,6,17,3,1,3,1,45,3,16,0,87,1,41-50,5,above 80,6
477,1,1,3,1,3,1,40,1,11,0,53,0,31-40,4,21-30,2
478,6,32,2,1,3,2,32,3,3,0,70,0,31-40,4,61-70,4
479,1,2,2,2,2,2,29,3,2,0,48,0,21-30,3,10-20,1
480,7,2,2,2,3,1,39,4,11,0,59,0,31-40,4,21-30,2
481,4,13,2,1,2,1,32,3,7,0,80,0,31-40,4,71-80,5
482,2,2,3,1,3,2,57,4,7,0,58,0,51-60,6,21-30,2
483,6,11,2,2,3,1,36,3,4,0,72,0,31-40,4,71-80,5
484,1,2,2,1,3,1,34,1,5,0,46,0,31-40,4,10-20,1
485,8,22,3,2,3,1,33,5,7,0,50,0,31-40,4,10-20,1
486,3,2,3,1,2,1,39,2,4,0,81,0,31-40,4,above 80,6
487,7,15,2,2,2,2,32,4,8,0,59,0,31-40,4,21-30,2
488,3,2,2,1,1,1,31,3,6,0,77,0,31-40,4,71-80,5
489,1,22,2,1,3,1,31,1,7,0,52,0,31-40,4,21-30,2
490,6,22,2,2,3,1,25,3,3,0,68,0,21-30,3,61-70,4
491,1,4,2,2,2,1,43,5,4,0,50,0,41-50,5,10-20,1
492,2,2,2,1,2,1,25,3,1,0,65,0,21-30,3,61-70,4
493,6,2,3,2,3,1,50,1,16,0,68,0,41-50,5,61-70,4
494,2,22,3,1,3,3,32,3,4,0,64,1,31-40,4,61-70,4
495,7,32,2,1,2,1,28,3,2,0,59,0,21-30,3,21-30,2
496,1,17,2,1,3,1,32,1,5,0,51,0,31-40,4,21-30,2
497,1,16,2,1,2,1,34,5,5,0,49,0,31-40,4,10-20,1
498,2,16,2,1,3,1,30,5,4,0,55,0,21-30,3,21-30,2
499,2,7,3,2,2,1,33,5,6,0,74,1,31-40,4,71-80,5
500,6,7,3,1,2,2,46,4,19,0,70,0,41-50,5,61-70,4
501,1,12,2,1,2,1,35,4,10,0,50,1,31-40,4,10-20,1
502,2,7,2,1,3,1,33,5,8,0,59,1,31-40,4,21-30,2
503,2,22,2,1,2,1,30,4,4,0,59,0,21-30,3,21-30,2
504,6,7,2,1,2,2,33,5,4,0,71,0,31-40,4,71-80,5
505,1,13,2,1,3,1,28,4,5,0,52,0,21-30,3,21-30,2
506,3,24,3,1,3,1,38,3,8,0,84,0,31-40,4,above 80,6
507,1,2,2,2,2,1,34,2,7,0,49,1,31-40,4,10-20,1
508,1,2,2,2,3,2,40,3,1,0,51,0,31-40,4,21-30,2
509,6,31,2,2,2,2,30,3,5,0,73,0,21-30,3,71-80,5
510,2,12,2,2,2,1,29,2,7,0,60,0,21-30,3,21-30,2
511,5,26,2,1,2,1,30,3,3,0,83,0,21-30,3,above 80,6
512,1,31,2,1,2,1,38,4,10,0,50,0,31-40,4,10-20,1
513,2,7,2,1,3,3,40,3,11,0,60,0,31-40,4,21-30,2
514,4,22,2,2,3,1,29,4,5,0,86,0,21-30,3,above 80,6
515,8,2,3,2,2,1,53,4,25,0,47,0,51-60,6,10-20,1
516,1,17,2,2,2,1,26,3,2,0,49,0,21-30,3,10-20,1
517,4,32,2,1,3,2,28,3,1,0,82,0,21-30,3,above 80,6
518,4,22,3,1,2,1,26,3,1,0,84,0,21-30,3,above 80,6
519,6,10,2,1,3,1,28,3,4,0,65,0,21-30,3,61-70,4
520,8,7,2,2,2,1,30,3,3,0,51,0,21-30,3,21-30,2
521,2,15,3,1,3,1,59,4,4,0,56,0,51-60,6,21-30,2
522,5,22,2,2,3,1,29,3,1,0,86,0,21-30,3,above 80,6
523,3,14,2,1,2,1,31,3,4,0,83,0,31-40,4,above 80,6
524,6,7,2,2,3,1,26,3,2,0,69,0,21-30,3,61-70,4
525,2,19,3,2,2,1,37,3,10,0,62,0,31-40,4,61-70,4
526,2,8,2,2,2,1,25,3,1,0,62,0,21-30,3,61-70,4
527,3,31,2,1,3,1,27,2,3,0,78,0,21-30,3,71-80,5
528,2,2,3,1,2,1,39,4,10,0,60,0,31-40,4,21-30,2
529,4,28,2,1,3,1,36,5,3,0,91,1,31-40,4,above 80,6
530,6,23,3,1,3,2,35,5,6,0,91,1,31-40,4,above 80,6
531,3,8,2,2,3,1,28,3,1,0,81,0,21-30,3,above 80,6
532,1,21,2,1,3,1,30,3,1,0,50,0,21-30,3,10-20,1
533,6,22,3,1,2,1,37,5,9,0,75,0,31-40,4,71-80,5
534,3,28,3,1,2,2,35,1,9,0,80,0,31-40,4,71-80,5
535,1,28,3,2,3,1,30,1,5,0,54,0,21-30,3,21-30,2
536,5,29,2,1,2,1,30,5,1,0,96,1,21-30,3,above 80,6
537,3,2,2,1,3,1,45,4,3,0,83,0,41-50,5,above 80,6
538,6,23,3,1,3,1,36,3,7,0,71,0,31-40,4,71-80,5
539,1,11,2,1,2,1,37,3,4,0,50,0,31-40,4,10-20,1
540,6,2,2,2,2,2,39,3,4,0,73,0,31-40,4,71-80,5
541,2,19,2,1,3,1,37,5,6,0,59,0,31-40,4,21-30,2
542,6,26,2,1,3,1,28,3,1,0,82,1,21-30,3,above 80,6
543,6,22,3,1,2,1,40,3,12,0,70,0,31-40,4,61-70,4
544,1,3,2,1,3,1,30,5,3,0,52,0,21-30,3,21-30,2
545,2,31,3,1,3,1,36,4,7,0,56,0,31-40,4,21-30,2
546,1,15,2,2,3,1,27,2,4,0,57,0,21-30,3,21-30,2
547,2,11,2,2,3,1,29,1,4,0,57,0,21-30,3,21-30,2
548,3,2,2,2,2,7,31,3,5,0,82,0,31-40,4,above 80,6
549,6,22,3,1,3,1,36,4,7,0,67,0,31-40,4,61-70,4
550,2,12,2,1,3,1,30,4,4,0,57,0,21-30,3,21-30,2
551,4,28,3,1,3,2,32,3,6,0,86,0,31-40,4,above 80,6
552,1,15,2,1,2,1,29,5,2,0,50,0,21-30,3,10-20,1
553,1,2,2,2,3,1,29,3,1,0,60,0,21-30,3,above 80,6
554,1,22,3,1,3,2,38,1,8,0,47,0,31-40,4,10-20,1
555,6,2,3,2,3,1,51,3,15,0,71,0,51-60,6,71-80,5
556,7,22,3,1,3,1,32,3,8,0,58,0,31-40,4,21-30,2
557,3,14,3,2,2,1,36,3,5,0,83,0,31-40,4,above 80,6
558,2,15,2,1,2,2,30,5,5,0,57,0,21-30,3,21-30,2
559,7,26,2,2,2,1,26,3,5,0,56,0,21-30,3,21-30,2
560,5,7,2,1,2,2,32,5,3,0,83,1,31-40,4,above 80,6
561,1,30,2,1,3,2,26,3,3,0,50,0,21-30,3,10-20,1
562,4,28,2,1,2,1,30,4,2,0,83,0,21-30,3,above 80,6
563,1,6,2,2,3,1,28,1,2,0,50,0,21-30,3,10-20,1
564,1,26,2,1,2,1,40,3,18,0,55,1,31-40,4,21-30,2
565,9,2,2,1,3,1,33,1,6,0,66,0,31-40,4,61-70,4
566,2,2,1,2,2,1,24,3,1,0,73,1,21-30,3,71-80,5
567,9,27,1,1,3,1,27,3,1,0,59,0,21-30,3,21-30,2
568,2,29,2,1,2,1,30,4,2,0,60,0,21-30,3,above 80,6
569,1,4,3,2,2,1,37,3,9,0,44,0,31-40,4,10-20,1
570,2,2,2,2,3,1,33,3,9,0,58,0,31-40,4,21-30,2
571,4,2,2,1,3,2,31,3,2,0,84,0,31-40,4,above 80,6
572,1,31,2,1,2,1,43,3,3,0,48,0,41-50,5,10-20,1
573,1,2,3,2,3,1,39,1,10,0,52,1,31-40,4,21-30,2
574,1,2,2,1,3,1,24,3,2,1,81,1,21-30,3,above 80,6
575,6,4,3,1,3,1,41,2,12,0,71,0,41-50,5,71-80,5
576,5,4,3,1,3,1,35,5,4,0,85,0,31-40,4,above 80,6
577,1,7,2,1,2,1,24,3,1,0,49,0,21-30,3,10-20,1
578,1,1,3,1,2,3,33,2,7,0,53,0,31-40,4,21-30,2
579,1,17,3,1,3,1,35,3,3,0,47,0,31-40,4,10-20,1
580,1,15,2,1,2,1,30,2,8,1,50,0,21-30,3,10-20,1
581,6,15,2,1,3,1,29,3,2,0,68,0,21-30,3,61-70,4
582,1,6,2,1,3,1,28,5,2,0,50,0,21-30,3,10-20,1
583,2,2,3,2,3,1,48,5,15,0,60,0,41-50,5,above 80,6
584,3,2,2,1,3,1,31,3,3,0,79,0,31-40,4,71-80,5
585,1,1,2,1,3,1,26,1,3,0,50,0,21-30,3,10-20,1
586,1,27,2,1,2,2,24,3,1,0,47,0,21-30,3,10-20,1
587,3,27,2,2,1,1,30,3,1,0,76,0,21-30,3,71-80,5
588,2,8,3,2,2,1,38,3,2,0,60,0,31-40,4,above 80,6
589,1,31,2,1,2,1,27,5,3,0,49,0,21-30,3,10-20,1
590,3,2,3,2,3,1,49,1,24,0,77,0,41-50,5,71-80,5
591,3,11,2,2,3,1,32,3,1,0,80,0,31-40,4,71-80,5
592,2,34,2,1,3,1,26,3,1,0,65,0,21-30,3,61-70,4
593,1,2,2,2,3,1,35,5,7,0,48,0,31-40,4,10-20,1
594,7,2,2,2,3,2,46,3,3,0,59,0,41-50,5,21-30,2
595,6,22,3,1,3,1,34,2,6,0,69,0,31-40,4,61-70,4
596,7,22,2,2,2,2,30,1,3,0,59,0,21-30,3,21-30,2
597,6,2,2,2,2,1,53,1,11,0,67,0,51-60,6,61-70,4
598,1,4,3,1,2,1,49,3,17,0,48,0,41-50,5,10-20,1
599,6,27,3,2,3,1,35,3,5,0,68,0,31-40,4,61-70,4
600,5,22,3,1,3,1,34,4,4,0,83,0,31-40,4,above 80,6
601,1,30,2,1,3,7,26,2,5,0,46,0,21-30,3,10-20,1
602,1,1,2,1,2,2,29,3,1,0,47,0,21-30,3,10-20,1
603,2,7,3,2,3,1,37,3,4,0,58,0,31-40,4,21-30,2
604,4,27,2,1,3,2,25,4,2,0,80,0,21-30,3,71-80,5
605,1,2,2,1,3,1,47,4,16,0,48,1,41-50,5,10-20,1
606,4,12,2,1,2,1,28,2,5,0,85,0,21-30,3,above 80,6
607,1,14,2,1,3,1,32,5,10,0,48,0,31-40,4,10-20,1
608,6,19,2,1,3,1,34,3,4,0,71,0,31-40,4,71-80,5
609,2,2,2,1,2,1,36,4,3,0,59,0,31-40,4,21-30,2
610,9,22,2,1,3,1,32,2,6,0,59,0,31-40,4,21-30,2
611,6,24,3,1,2,2,32,2,5,0,72,0,31-40,4,71-80,5
612,1,8,2,1,3,1,29,4,3,0,52,0,21-30,3,21-30,2
613,2,22,2,1,3,1,32,4,4,1,57,1,31-40,4,21-30,2
614,1,22,2,1,3,5,27,3,2,0,52,0,21-30,3,21-30,2
615,1,13,2,1,3,1,34,5,4,0,51,0,31-40,4,21-30,2
616,1,16,3,2,3,1,36,3,8,0,48,0,31-40,4,10-20,1
617,2,8,2,1,2,1,26,5,2,0,59,0,21-30,3,21-30,2
618,1,14,3,1,3,1,33,4,3,0,94,1,31-40,4,above 80,6
619,1,27,3,1,3,1,47,1,3,0,60,0,41-50,5,above 80,6
620,1,11,2,1,3,1,42,3,2,0,48,0,41-50,5,10-20,1
621,1,26,3,1,3,1,38,1,8,0,54,0,31-40,4,21-30,2
622,3,32,2,2,2,4,32,5,8,0,93,1,31-40,4,above 80,6
623,6,17,2,2,3,1,44,3,16,0,70,0,41-50,5,61-70,4
624,1,22,3,1,3,1,33,4,5,0,46,0,31-40,4,10-20,1
625,1,26,2,1,2,2,27,3,3,0,55,0,21-30,3,21-30,2
626,3,2,3,1,3,2,50,5,14,0,85,0,41-50,5,above 80,6
627,6,31,2,2,3,2,29,3,4,0,71,0,21-30,3,71-80,5
628,6,34,2,1,3,1,29,5,4,0,84,1,21-30,3,above 80,6
629,3,27,2,1,2,2,28,3,2,0,79,0,21-30,3,71-80,5
630,4,2,2,1,3,1,44,5,7,0,84,0,41-50,5,above 80,6
631,2,8,2,2,3,1,32,4,2,0,60,0,31-40,4,above 80,6
632,4,28,3,1,2,2,30,3,6,0,83,0,21-30,3,above 80,6
633,2,21,2,1,3,1,37,5,4,0,59,0,31-40,4,21-30,2
634,2,22,2,2,2,1,37,3,5,0,59,0,31-40,4,21-30,2
635,1,14,2,1,2,1,32,1,4,0,52,0,31-40,4,21-30,2
636,6,23,2,1,2,1,36,3,2,0,66,0,31-40,4,61-70,4
637,6,2,2,2,3,2,34,3,4,0,62,0,31-40,4,61-70,4
638,7,8,2,2,3,1,30,3,3,0,65,0,21-30,3,61-70,4
639,3,2,2,1,2,1,26,3,1,1,81,1,21-30,3,above 80,6
640,1,29,3,1,2,1,31,1,2,0,51,0,31-40,4,21-30,2
641,3,2,2,1,1,1,41,5,7,0,83,0,41-50,5,above 80,6
642,2,2,3,1,2,1,33,2,7,0,57,0,31-40,4,21-30,2
643,2,20,2,1,3,1,25,4,3,0,58,0,21-30,3,21-30,2
644,2,7,2,2,2,1,39,3,6,0,58,0,31-40,4,21-30,2
645,6,12,2,2,2,1,31,3,6,0,70,0,31-40,4,61-70,4
646,3,2,3,2,2,1,56,2,16,0,79,0,51-60,6,71-80,5
647,1,14,2,1,3,1,30,1,3,0,50,0,21-30,3,10-20,1
648,2,4,2,1,3,2,29,5,5,0,63,1,21-30,3,61-70,4
649,1,9,3,1,2,1,31,4,3,0,50,0,31-40,4,10-20,1
650,5,31,3,1,2,2,28,4,2,0,82,0,21-30,3,above 80,6
651,4,20,2,1,3,2,30,2,3,0,82,0,21-30,3,above 80,6
652,4,11,2,1,2,1,30,1,2,0,84,0,21-30,3,above 80,6
653,6,7,2,2,3,1,29,4,6,0,65,0,21-30,3,61-70,4
654,2,19,2,2,3,1,31,3,3,0,60,0,31-40,4,21-30,2
655,4,25,2,1,3,1,30,3,6,0,84,1,21-30,3,above 80,6
656,6,2,2,1,2,1,26,3,1,0,72,0,21-30,3,71-80,5
657,2,16,2,1,2,1,44,5,4,0,60,0,41-50,5,21-30,2
658,6,24,3,2,3,1,31,1,6,0,70,0,31-40,4,61-70,4
659,3,33,2,2,3,1,35,4,3,0,77,0,31-40,4,71-80,5
660,6,23,3,1,3,1,41,3,3,0,73,0,41-50,5,71-80,5
661,1,25,2,1,3,1,33,5,7,0,47,0,31-40,4,10-20,1
662,3,31,2,1,2,1,33,5,4,0,81,0,31-40,4,above 80,6
663,2,2,1,1,2,1,26,5,3,0,60,0,21-30,3,21-30,2
664,1,13,2,1,2,1,47,4,19,0,48,0,41-50,5,10-20,1
665,1,11,2,1,2,1,28,5,5,0,51,0,21-30,3,21-30,2
666,1,13,2,1,3,1,32,1,5,0,52,0,31-40,4,21-30,2
667,1,24,2,1,3,1,36,3,10,0,50,0,31-40,4,10-20,1
668,6,7,3,2,3,2,39,3,5,0,68,0,31-40,4,61-70,4
669,3,7,2,2,3,1,29,5,2,0,81,0,21-30,3,above 80,6
670,1,2,2,1,2,3,45,3,6,0,47,0,41-50,5,10-20,1
671,2,2,2,1,2,1,48,2,4,0,58,0,41-50,5,21-30,2
672,8,2,2,1,3,2,32,3,5,0,49,0,31-40,4,10-20,1
673,2,2,2,2,3,1,39,2,5,0,63,0,31-40,4,61-70,4
674,2,2,3,1,3,1,53,4,19,0,57,0,51-60,6,21-30,2
675,1,22,2,1,3,1,42,3,4,0,53,0,41-50,5,21-30,2
676,7,2,3,2,3,2,35,5,4,0,59,0,31-40,4,21-30,2
677,4,34,2,1,2,1,30,1,4,0,82,0,21-30,3,above 80,6
678,4,27,2,1,3,1,31,4,6,0,86,0,31-40,4,above 80,6
679,2,8,2,1,3,1,26,5,3,0,56,0,21-30,3,21-30,2
680,1,7,2,1,3,1,35,5,3,1,60,1,31-40,4,above 80,6
681,1,7,2,1,2,1,45,1,5,0,52,0,41-50,5,21-30,2
682,6,27,2,1,2,5,37,3,9,0,64,0,31-40,4,61-70,4
683,2,2,2,2,3,1,42,5,10,0,59,0,41-50,5,21-30,2
684,1,7,3,1,3,1,43,5,14,0,50,0,41-50,5,10-20,1
685,2,11,2,1,3,1,27,5,2,0,58,0,21-30,3,21-30,2
686,1,34,2,1,3,1,26,3,1,0,48,0,21-30,3,10-20,1
687,1,15,3,1,2,1,38,1,10,0,50,0,31-40,4,10-20,1
688,4,9,3,1,3,1,31,4,5,0,82,0,31-40,4,above 80,6
689,2,15,2,2,2,1,30,2,2,0,64,0,21-30,3,61-70,4
690,6,2,2,2,2,1,37,4,11,0,70,0,31-40,4,61-70,4
691,1,16,3,1,3,1,35,1,4,0,48,0,31-40,4,10-20,1
692,2,7,3,2,2,2,38,5,4,0,63,0,31-40,4,61-70,4
693,5,22,2,1,2,3,30,5,2,0,85,0,21-30,3,above 80,6
694,3,7,2,1,2,1,30,3,1,0,78,1,21-30,3,71-80,5
695,1,30,2,1,2,2,28,3,2,0,52,0,21-30,3,21-30,2
696,2,13,3,1,3,1,42,4,7,0,59,0,41-50,5,21-30,2
697,6,22,2,1,2,1,33,2,7,0,68,0,31-40,4,61-70,4
698,1,11,3,1,3,1,39,4,4,0,60,0,31-40,4,above 80,6
699,1,7,2,1,2,1,33,2,7,0,49,0,31-40,4,10-20,1
700,3,13,3,2,3,1,43,4,6,0,81,0,41-50,5,above 80,6
701,2,14,2,2,2,1,30,4,7,0,59,0,21-30,3,21-30,2
702,4,15,3,1,2,1,37,3,3,0,85,0,31-40,4,above 80,6
703,3,31,2,1,3,1,33,4,6,1,81,0,31-40,4,above 80,6
704,1,1,3,1,2,1,38,5,10,0,49,0,31-40,4,10-20,1
705,4,22,2,2,2,2,27,3,3,0,85,1,21-30,3,above 80,6
706,2,22,2,2,2,1,24,5,2,0,55,0,21-30,3,21-30,2
707,2,16,2,2,2,1,35,2,10,0,58,0,31-40,4,21-30,2
708,2,2,3,1,3,2,42,5,2,0,57,0,41-50,5,21-30,2
709,1,28,3,1,3,1,32,3,7,0,53,0,31-40,4,21-30,2
710,1,26,2,1,3,2,25,3,2,0,60,0,21-30,3,above 80,6
711,6,2,3,2,3,1,35,5,6,0,67,0,31-40,4,61-70,4
712,3,2,3,2,2,1,54,3,24,0,75,0,51-60,6,71-80,5
713,1,32,2,1,3,1,33,2,3,0,60,0,31-40,4,above 80,6
714,1,22,2,2,2,1,27,3,1,0,48,0,21-30,3,10-20,1
715,4,31,2,1,3,2,28,3,2,0,86,1,21-30,3,above 80,6
716,8,23,3,2,3,1,36,3,8,0,44,0,31-40,4,10-20,1
717,6,2,3,2,3,3,51,3,7,0,72,0,51-60,6,71-80,5
718,2,11,2,2,2,2,31,3,2,0,57,0,31-40,4,21-30,2
719,1,26,2,1,3,2,25,1,4,0,47,0,21-30,3,10-20,1
720,8,2,3,1,2,1,45,3,3,0,51,0,41-50,5,21-30,2
721,7,7,2,1,2,1,31,3,4,0,64,0,31-40,4,61-70,4
722,8,14,2,1,3,1,39,3,11,0,53,0,31-40,4,21-30,2
723,6,15,2,2,3,1,39,4,5,0,73,0,31-40,4,71-80,5
724,6,26,2,2,3,1,25,2,2,0,66,0,21-30,3,61-70,4
725,2,4,3,2,2,1,37,5,8,1,99,1,31-40,4,above 80,6
726,3,20,2,1,3,1,29,5,3,0,80,0,21-30,3,71-80,5
727,1,6,2,1,3,1,27,1,5,0,52,0,21-30,3,21-30,2
728,2,2,2,1,3,1,27,4,3,0,59,0,21-30,3,21-30,2
